#sequence_separation contact_probability stderr
227 0.000277354 3.50808e-05
229 0.000228067 2.84753e-05
231 0.00024983 2.97939e-05
233 0.000241416 3.08365e-05
235 0.000263272 3.64404e-05
237 0.000239481 3.54491e-05
239 0.000185042 2.24095e-05
241 0.000226692 3.11056e-05
243 0.000249206 3.24731e-05
245 0.000176311 2.22308e-05
247 0.000183805 2.07664e-05
249 0.000216634 2.65463e-05
251 0.000205136 2.62964e-05
253 0.000221026 3.21091e-05
255 0.000189739 2.62441e-05
257 0.000238463 3.02739e-05
259 0.000214694 2.86556e-05
261 0.000185019 2.84666e-05
263 0.000206509 2.59177e-05
265 0.000219009 2.63644e-05
267 0.000209628 2.82429e-05
269 0.000159211 2.06514e-05
271 0.000164919 2.32089e-05
273 0.000204889 2.98975e-05
275 0.000158326 2.9097e-05
277 0.000170069 2.41251e-05
279 0.000168254 2.99473e-05
281 0.000164058 2.4567e-05
283 0.000167437 2.27822e-05
285 0.000198461 2.9376e-05
287 0.000147344 2.37372e-05
289 0.000148843 2.30266e-05
291 0.000155398 2.27284e-05
293 0.000158624 2.16172e-05
295 0.000155828 2.09155e-05
297 0.000159763 2.05033e-05
299 0.000159886 2.1943e-05
301 0.000134072 2.18741e-05
303 0.000145723 2.34634e-05
305 0.000148336 2.10314e-05
307 0.000160075 2.16856e-05
309 0.000131232 2.11679e-05
311 0.000141672 2.01014e-05
313 0.000155827 2.41156e-05
315 0.000175235 2.52254e-05
317 0.000125894 2.26922e-05
319 0.00012495 2.02107e-05
321 0.000104325 1.72495e-05
323 0.00014642 2.78813e-05
325 0.000155159 2.83351e-05
327 0.000133158 2.34941e-05
329 0.000151795 2.326e-05
331 0.000138755 2.50222e-05
333 0.000142236 2.38453e-05
335 0.00012442 2.21913e-05
337 0.000127231 2.13356e-05
339 0.000124728 2.26979e-05
341 0.000113231 1.99016e-05
343 0.000123967 1.95428e-05
345 0.000148638 2.30009e-05
347 0.000148391 2.37962e-05
349 0.000139106 2.37859e-05
351 0.000162809 2.52801e-05
353 0.000129907 1.77765e-05
355 0.000137434 2.07228e-05
357 0.000135635 1.99901e-05
359 0.000138184 2.41158e-05
361 0.000117341 1.76771e-05
363 0.000139714 1.94921e-05
365 0.000135792 2.28203e-05
367 0.000115077 1.89926e-05
369 0.000116077 1.94817e-05
371 0.000127315 2.13917e-05
373 0.000111019 1.84911e-05
375 9.31463e-05 1.52395e-05
377 0.000130577 2.07421e-05
379 0.000117112 2.19154e-05
381 0.000107574 1.82453e-05
383 0.000114661 2.13544e-05
385 0.000119572 2.00023e-05
387 0.000166898 3.4365e-05
389 0.000116839 2.08693e-05
391 0.000101321 1.85249e-05
393 0.000107484 2.20825e-05
395 0.000100314 1.82862e-05
397 9.78055e-05 1.92545e-05
399 0.000102053 1.90461e-05
401 0.000122523 2.09221e-05
403 9.448e-05 1.73611e-05
405 0.000100273 1.94702e-05
407 9.3084e-05 1.92408e-05
409 0.000103016 1.77508e-05
411 0.00012738 2.37681e-05
413 0.000118968 2.10209e-05
415 0.000106514 2.02468e-05
417 0.000100894 1.84816e-05
419 0.000125618 2.4479e-05
421 6.70362e-05 1.48133e-05
423 6.85316e-05 1.40487e-05
425 7.64871e-05 1.69355e-05
427 0.000100701 1.8269e-05
429 8.50496e-05 2.00579e-05
431 7.49348e-05 1.63014e-05
433 7.53545e-05 1.66571e-05
435 8.39148e-05 1.58056e-05
437 9.06012e-05 2.3883e-05
439 0.000100704 2.13739e-05
441 0.000121172 2.38693e-05
443 9.70588e-05 1.83562e-05
445 8.44206e-05 1.5554e-05
447 7.47683e-05 1.65345e-05
449 6.79278e-05 1.60977e-05
451 7.93976e-05 1.71171e-05
453 8.74301e-05 1.75134e-05
455 9.64707e-05 2.22968e-05
457 8.48729e-05 2.26201e-05
459 0.000113549 3.14732e-05
461 0.000121718 2.52586e-05
463 0.00011571 2.59548e-05
465 0.000108904 2.03263e-05
467 0.000110247 2.1277e-05
469 0.000101941 1.79565e-05
471 0.000102152 2.06811e-05
473 0.000102331 2.14055e-05
475 0.000104641 2.15992e-05
477 0.000111087 2.16192e-05
479 0.000120086 2.32821e-05
481 0.00012444 2.10297e-05
483 0.000110032 2.05059e-05
485 9.93626e-05 1.77038e-05
487 0.000130726 2.6604e-05
489 8.13995e-05 1.57553e-05
491 8.09629e-05 1.47458e-05
493 6.80382e-05 1.30715e-05
495 8.35507e-05 1.57239e-05
497 9.02734e-05 1.61212e-05
499 0.00010244 2.37168e-05
501 6.43874e-05 1.51562e-05
503 7.23043e-05 1.4931e-05
505 9.27316e-05 1.80985e-05
507 8.94901e-05 1.75476e-05
509 0.000115487 2.3087e-05
511 0.000109572 2.42919e-05
513 8.14665e-05 1.57338e-05
515 9.56003e-05 2.28029e-05
517 6.92431e-05 1.6693e-05
519 9.96798e-05 1.93615e-05
521 9.81784e-05 2.03006e-05
523 7.95679e-05 1.67763e-05
525 7.50614e-05 2.14739e-05
527 5.97945e-05 1.41491e-05
529 6.92896e-05 1.45763e-05
531 7.05883e-05 1.40278e-05
533 4.26257e-05 1.1207e-05
535 6.13683e-05 1.644e-05
537 4.26046e-05 1.01289e-05
539 4.86208e-05 1.15153e-05
541 3.6564e-05 1.19819e-05
543 6.25514e-05 1.69805e-05
545 6.48473e-05 1.61086e-05
547 6.43198e-05 1.67694e-05
549 6.38247e-05 1.63058e-05
551 6.39065e-05 1.51389e-05
553 6.53178e-05 1.51004e-05
555 6.38988e-05 1.55384e-05
557 6.89535e-05 1.43006e-05
559 5.94113e-05 1.32888e-05
561 6.82397e-05 1.32784e-05
563 6.0842e-05 1.4905e-05
565 5.54885e-05 1.30708e-05
567 5.84894e-05 1.27116e-05
569 6.11093e-05 1.51239e-05
571 8.56319e-05 1.84839e-05
573 8.66545e-05 2.30522e-05
575 6.38149e-05 1.67987e-05
577 5.18471e-05 1.27443e-05
579 6.52523e-05 1.58904e-05
581 6.04341e-05 1.74568e-05
583 4.34948e-05 1.08441e-05
585 5.44461e-05 1.28455e-05
587 6.84575e-05 1.85181e-05
589 9.61245e-05 2.04965e-05
591 7.28698e-05 1.52999e-05
593 4.62809e-05 1.17236e-05
595 6.755e-05 1.71537e-05
597 6.42444e-05 1.2851e-05
599 5.06431e-05 1.14573e-05
601 7.48356e-05 1.72547e-05
603 6.4706e-05 1.61681e-05
605 4.03171e-05 1.12073e-05
607 5.46203e-05 1.341e-05
609 7.96014e-05 1.84659e-05
611 4.87937e-05 1.16143e-05
613 4.21243e-05 1.13029e-05
615 4.31702e-05 1.03965e-05
617 5.11592e-05 1.35848e-05
619 6.60004e-05 1.44713e-05
621 7.34545e-05 1.78866e-05
623 7.54679e-05 2.11708e-05
625 5.8286e-05 1.63063e-05
627 4.91188e-05 1.20038e-05
629 5.31373e-05 1.30672e-05
631 4.5661e-05 1.57206e-05
633 4.88918e-05 1.35242e-05
635 5.24651e-05 1.54704e-05
637 4.56251e-05 1.57888e-05
639 5.01499e-05 1.31043e-05
641 3.87704e-05 9.82996e-06
643 8.45971e-05 2.42358e-05
645 8.15158e-05 2.0534e-05
647 5.62788e-05 1.3164e-05
649 6.75891e-05 1.92597e-05
651 5.33052e-05 1.40745e-05
653 4.05507e-05 1.37069e-05
655 5.36957e-05 1.40553e-05
657 5.47337e-05 1.4644e-05
659 4.2005e-05 1.04652e-05
661 6.21946e-05 1.72236e-05
663 4.38767e-05 1.18929e-05
665 4.46322e-05 1.10945e-05
667 4.31444e-05 1.31591e-05
669 5.16076e-05 1.39828e-05
671 6.13365e-05 1.46551e-05
673 5.59119e-05 1.39274e-05
675 5.12358e-05 1.40841e-05
677 4.08554e-05 1.13664e-05
679 2.57035e-05 1.07575e-05
681 4.30365e-05 1.29773e-05
683 4.97342e-05 1.10931e-05
685 3.23755e-05 8.89678e-06
687 4.07722e-05 1.04419e-05
689 5.92274e-05 1.46503e-05
691 5.86679e-05 1.41255e-05
693 5.41185e-05 1.4917e-05
695 4.61296e-05 1.42911e-05
697 4.20009e-05 1.298e-05
699 3.88456e-05 1.19603e-05
701 5.10344e-05 1.35357e-05
703 4.14745e-05 1.23671e-05
705 3.654e-05 1.18984e-05
707 6.21231e-05 1.5059e-05
709 3.82734e-05 1.17589e-05
711 3.6712e-05 1.1813e-05
713 2.81947e-05 1.13625e-05
715 3.03732e-05 9.26039e-06
717 3.7964e-05 1.03625e-05
719 4.17009e-05 1.22689e-05
721 4.19452e-05 1.47065e-05
723 5.86939e-05 1.94822e-05
725 2.85621e-05 9.13057e-06
727 2.68643e-05 8.06836e-06
729 2.86351e-05 1.10411e-05
731 6.23735e-05 2.00491e-05
733 4.13879e-05 1.58035e-05
735 4.7075e-05 1.3894e-05
737 6.3186e-05 1.5375e-05
739 4.49601e-05 1.272e-05
741 3.73902e-05 1.11038e-05
743 4.48954e-05 1.42339e-05
745 3.36305e-05 1.11327e-05
747 2.28463e-05 7.1828e-06
749 4.59742e-05 1.37869e-05
751 2.28056e-05 7.80729e-06
753 4.71552e-05 1.34785e-05
755 5.48451e-05 1.52175e-05
757 4.49539e-05 1.22362e-05
759 2.03518e-05 7.3889e-06
761 3.23723e-05 9.18434e-06
763 2.64453e-05 7.99846e-06
765 3.04448e-05 9.87067e-06
767 2.81264e-05 8.51467e-06
769 3.39527e-05 1.09902e-05
771 4.06633e-05 9.86635e-06
773 4.17818e-05 1.03551e-05
775 4.30603e-05 1.22862e-05
777 1.30036e-05 6.00623e-06
779 2.33405e-05 8.01476e-06
781 2.70725e-05 8.79971e-06
783 2.72115e-05 9.88212e-06
785 4.69529e-05 1.29618e-05
787 3.19409e-05 1.08276e-05
789 2.50201e-05 1.36579e-05
791 5.01435e-05 1.99573e-05
793 4.52719e-05 1.43305e-05
795 4.01806e-05 1.12497e-05
797 2.52414e-05 8.62513e-06
799 2.64604e-05 8.94716e-06
801 2.90799e-05 8.27677e-06
803 2.67361e-05 9.26968e-06
805 4.34329e-05 1.44895e-05
807 3.63835e-05 1.26378e-05
809 3.32042e-05 9.71491e-06
811 4.38045e-05 1.36096e-05
813 2.93399e-05 1.03295e-05
815 3.48385e-05 9.29805e-06
817 3.13925e-05 9.15173e-06
819 3.69514e-05 1.57791e-05
821 4.11958e-05 1.47934e-05
823 4.33913e-05 1.29357e-05
825 4.33916e-05 1.31166e-05
827 3.53704e-05 1.0782e-05
829 3.06845e-05 8.32537e-06
831 4.12245e-05 1.31651e-05
833 3.42491e-05 1.2587e-05
835 3.66805e-05 1.38407e-05
837 3.34306e-05 8.70276e-06
839 5.47888e-05 1.59683e-05
841 3.31328e-05 1.1768e-05
843 2.52992e-05 1.01594e-05
845 3.12304e-05 1.00064e-05
847 2.13628e-05 7.24656e-06
849 3.55022e-05 1.18338e-05
851 2.74605e-05 8.28208e-06
853 2.9698e-05 1.1046e-05
855 2.46743e-05 9.16389e-06
857 4.28354e-05 1.21554e-05
859 5.11217e-05 1.84135e-05
861 5.37644e-05 1.64339e-05
863 3.60225e-05 1.26885e-05
865 3.91316e-05 1.15145e-05
867 2.20289e-05 8.77185e-06
869 2.74644e-05 1.04472e-05
871 1.02834e-05 4.49163e-06
873 1.71423e-05 6.70229e-06
875 3.36044e-05 1.21431e-05
877 3.77845e-05 1.54083e-05
879 3.18001e-05 1.0888e-05
881 1.28825e-05 5.10541e-06
883 2.06518e-05 7.72817e-06
885 2.33652e-05 7.89503e-06
887 2.62515e-05 9.98185e-06
889 2.33945e-05 6.67821e-06
891 1.0185e-05 4.44775e-06
893 1.64728e-05 6.28986e-06
895 3.01932e-05 1.16778e-05
897 2.11469e-05 7.62158e-06
899 1.4017e-05 5.11964e-06
901 2.05423e-05 8.36917e-06
903 2.04956e-05 7.72889e-06
905 2.3167e-05 1.17808e-05
907 1.94311e-05 6.19544e-06
909 2.97093e-05 9.06465e-06
911 3.92976e-05 1.55913e-05
913 2.57342e-05 8.26428e-06
915 3.92016e-05 1.07492e-05
917 2.75651e-05 9.67082e-06
919 3.18227e-05 1.4766e-05
921 1.68065e-05 7.12068e-06
923 2.46988e-05 1.05053e-05
925 1.08495e-05 5.80509e-06
927 1.51001e-05 5.52167e-06
929 2.88987e-05 8.88497e-06
931 2.26932e-05 9.12866e-06
933 3.14791e-05 1.26385e-05
935 3.04334e-05 1.02665e-05
937 2.86504e-05 9.81487e-06
939 2.99626e-05 1.20456e-05
941 4.27565e-05 1.48156e-05
943 3.94054e-05 1.37344e-05
945 4.05171e-05 1.36504e-05
947 3.37646e-05 1.33672e-05
949 2.00497e-05 8.34775e-06
951 2.5471e-05 1.05258e-05
953 2.12169e-05 7.79286e-06
955 4.26152e-05 1.83731e-05
957 3.0456e-05 1.12883e-05
959 3.61236e-05 1.08563e-05
961 2.96682e-05 8.33022e-06
963 4.62597e-05 1.72323e-05
965 2.29377e-05 1.0489e-05
967 1.73309e-05 8.12772e-06
969 3.31751e-05 1.02907e-05
971 1.86041e-05 6.61003e-06
973 1.6764e-05 6.52769e-06
975 2.79748e-05 1.09551e-05
977 5.17077e-05 2.06934e-05
979 3.46121e-05 1.26386e-05
981 2.93001e-05 1.00196e-05
983 3.11571e-05 1.14308e-05
985 1.31288e-05 5.98959e-06
987 2.03517e-05 9.37657e-06
989 2.21257e-05 9.84626e-06
991 1.76022e-05 7.4628e-06
993 3.15965e-05 1.34239e-05
995 2.61698e-05 1.3427e-05
997 3.39428e-05 9.2401e-06
999 4.39435e-05 1.45713e-05
1001 2.27787e-05 8.35989e-06
1003 3.27808e-05 1.15313e-05
1005 1.10576e-05 5.89109e-06
1007 2.8582e-05 1.13254e-05
1009 2.01514e-05 9.41382e-06
1011 1.6318e-05 7.57495e-06
1013 4.21264e-06 2.9584e-06
1015 1.79149e-05 8.24275e-06
1017 1.13852e-05 6.80965e-06
1019 8.72455e-06 4.29128e-06
1021 2.08328e-05 8.17604e-06
1023 2.42062e-05 1.02374e-05
1025 1.15759e-05 6.11038e-06
1027 2.88537e-05 9.36133e-06
1029 2.58771e-05 1.06802e-05
1031 1.32198e-05 6.15393e-06
1033 2.75942e-05 1.09855e-05
1035 1.4996e-05 9.16315e-06
1037 1.63763e-05 9.49531e-06
1039 1.78192e-05 8.09403e-06
1041 2.0335e-05 7.92624e-06
1043 3.17699e-05 1.4422e-05
1045 1.59386e-05 6.76332e-06
1047 2.56852e-05 1.07654e-05
1049 2.44637e-05 1.17249e-05
1051 2.14601e-05 8.55856e-06
1053 1.32408e-05 6.21345e-06
1055 1.91384e-05 7.44072e-06
1057 8.58237e-06 5.15941e-06
1059 9.94588e-06 6.46191e-06
1061 1.43531e-05 6.56147e-06
1063 3.96617e-06 2.77656e-06
1065 1.89617e-05 9.17109e-06
1067 2.18952e-05 8.31162e-06
1069 1.33753e-05 6.22782e-06
1071 1.62711e-05 6.87343e-06
1073 1.50978e-05 5.52394e-06
1075 2.54754e-05 1.1114e-05
1077 2.14227e-05 8.63069e-06
1079 1.28075e-05 5.83151e-06
1081 1.32813e-05 6.27516e-06
1083 2.06628e-05 8.21789e-06
1085 1.74578e-05 7.5787e-06
1087 1.14147e-05 6.03517e-06
1089 1.07373e-05 5.59181e-06
1091 4.38117e-06 3.07126e-06
1093 6.33409e-06 3.61956e-06
1095 1.60501e-05 8.21359e-06
1097 1.12985e-05 7.69305e-06
1099 2.18586e-05 9.32668e-06
1101 1.36139e-05 6.38533e-06
1103 2.86498e-05 1.21392e-05
1105 2.90081e-05 1.00469e-05
1107 2.764e-05 9.85171e-06
1109 2.69577e-05 1.40144e-05
1111 3.47039e-05 1.22713e-05
1113 3.26191e-05 1.1122e-05
1115 3.57325e-05 1.20992e-05
1117 2.96176e-05 9.81424e-06
1119 2.70356e-05 1.19684e-05
1121 3.98637e-05 1.88329e-05
1123 2.44784e-05 8.86787e-06
1125 3.07144e-05 1.18017e-05
1127 1.24592e-05 5.6781e-06
1129 1.82038e-05 9.61769e-06
1131 1.82776e-05 9.21592e-06
1133 1.52393e-05 8.18367e-06
1135 1.72933e-05 7.62452e-06
1137 1.5141e-05 6.84496e-06
1139 2.33342e-05 1.08423e-05
1141 1.70653e-05 7.05915e-06
1143 2.13769e-05 7.63378e-06
1145 6.19836e-06 3.52505e-06
1147 1.28382e-05 7.14239e-06
1149 2.08372e-05 8.92116e-06
1151 1.55885e-05 5.70538e-06
1153 2.65967e-05 1.0941e-05
1155 1.27939e-05 5.07734e-06
1157 2.13152e-05 8.77388e-06
1159 8.42349e-06 4.13195e-06
1161 1.05427e-05 5.49226e-06
1163 1.06287e-05 5.53975e-06
1165 1.26703e-05 5.89659e-06
1167 1.37695e-05 7.16371e-06
1169 2.45879e-05 1.24034e-05
1171 2.51681e-05 1.19469e-05
1173 2.0659e-05 1.00802e-05
1175 2.13694e-05 1.14406e-05
1177 7.28915e-06 5.43111e-06
1179 4.78511e-06 3.35075e-06
1181 1.37661e-05 8.62409e-06
1183 9.45996e-06 4.64263e-06
1185 1.19784e-05 6.27959e-06
1187 1.19141e-05 7.95824e-06
1189 8.81924e-06 5.32778e-06
1191 1.30821e-05 6.87641e-06
1193 1.12844e-05 5.99409e-06
1195 1.33444e-05 6.88367e-06
1197 1.39443e-05 7.39741e-06
1199 1.18015e-05 6.97678e-06
1201 4.91573e-06 3.44141e-06
1203 7.44596e-06 4.23465e-06
1205 1.66694e-05 1.05879e-05
1207 1.22199e-05 8.17732e-06
1209 2.14661e-05 1.01243e-05
1211 1.43931e-05 8.37507e-06
1213 6.9939e-06 3.9874e-06
1215 1.41458e-05 8.17623e-06
1217 1.19515e-05 7.17812e-06
1219 1.7851e-05 8.66814e-06
1221 9.31173e-06 4.57691e-06
1223 9.3161e-06 4.57907e-06
1225 9.51381e-06 5.79787e-06
1227 9.69799e-06 5.86873e-06
1229 1.1558e-05 6.07991e-06
1231 1.78915e-05 6.08917e-06
1233 1.13228e-05 4.9506e-06
1235 7.03059e-06 4.00435e-06
1237 4.5919e-06 3.22033e-06
1239 1.83496e-05 7.13417e-06
1241 4.46378e-06 3.13906e-06
1243 1.14297e-05 4.99442e-06
1245 1.35245e-05 6.22267e-06
1247 1.13612e-05 5.87437e-06
1249 9.13245e-06 7.06339e-06
1251 1.08046e-05 7.21717e-06
1253 1.87177e-05 1.10515e-05
1255 1.83054e-05 8.97952e-06
1257 2.57042e-05 1.18699e-05
1259 6.85765e-06 3.90523e-06
1261 1.58147e-05 9.47381e-06
1263 1.69076e-05 1.26034e-05
1265 1.84964e-05 8.58296e-06
1267 1.60522e-05 7.51904e-06
1269 1.56228e-05 6.48298e-06
1271 2.76582e-05 9.99118e-06
1273 2.56287e-05 1.1747e-05
1275 3.01315e-05 1.24737e-05
1277 2.81142e-05 1.12075e-05
1279 3.32947e-05 1.46068e-05
1281 2.85694e-05 1.15172e-05
1283 2.82805e-05 1.18304e-05
1285 2.78453e-05 1.01292e-05
1287 2.68705e-05 1.22027e-05
1289 2.49288e-05 1.10978e-05
1291 1.40363e-05 8.01685e-06
1293 2.70958e-05 1.15272e-05
1295 1.84235e-05 6.99189e-06
1297 3.51777e-05 1.80235e-05
1299 3.62996e-05 1.65036e-05
1301 3.23801e-05 1.18241e-05
1303 3.28607e-05 1.25362e-05
1305 2.98825e-05 1.14978e-05
1307 1.70343e-05 6.5021e-06
1309 2.38432e-05 1.04928e-05
1311 1.67987e-05 1.04759e-05
1313 3.02128e-05 1.3915e-05
1315 1.33342e-05 6.04873e-06
1317 4.11184e-06 4.09123e-06
1319 2.17865e-06 2.16773e-06
1321 2.03851e-05 8.50464e-06
1323 1.73945e-05 8.32579e-06
1325 8.99701e-06 4.42126e-06
1327 1.78546e-05 6.81135e-06
1329 1.92983e-05 9.05989e-06
1331 1.55214e-05 6.38156e-06
1333 1.91962e-05 9.43675e-06
1335 8.77842e-06 4.30624e-06
1337 1.77994e-05 7.89873e-06
1339 1.37573e-05 5.46732e-06
1341 1.72093e-05 7.8533e-06
1343 2.59861e-05 1.18637e-05
1345 1.34664e-05 9.3131e-06
1347 2.78051e-05 9.44136e-06
1349 1.61903e-05 8.10318e-06
1351 4.14852e-06 4.12773e-06
1353 6.22536e-06 6.19415e-06
1355 1.22226e-05 7.36863e-06
1357 2.01042e-05 9.41432e-06
1359 2.10212e-05 1.11597e-05
1361 1.06796e-05 5.54865e-06
1363 2.21729e-06 2.20618e-06
1365 8.30565e-06 8.26402e-06
1367 8.65635e-06 5.20569e-06
1369 6.66325e-06 4.96862e-06
1371 1.11014e-05 4.86658e-06
1373 1.15025e-05 5.92032e-06
1375 1.14435e-05 5.00915e-06
1377 1.34862e-05 5.36231e-06
1379 1.38465e-05 7.31255e-06
1381 2.44564e-05 8.67248e-06
1383 1.83193e-05 8.82622e-06
1385 1.64163e-05 7.71337e-06
1387 1.4239e-05 6.83496e-06
1389 6.58788e-06 3.75176e-06
1391 6.58483e-06 3.75001e-06
1393 1.73424e-05 9.90171e-06
1395 3.63633e-05 1.54139e-05
1397 3.12292e-05 1.37207e-05
1399 3.47432e-05 2.55932e-05
1401 6.3754e-06 4.68333e-06
1403 2.72247e-05 9.00682e-06
1405 2.66006e-05 1.23403e-05
1407 2.21404e-05 9.85853e-06
1409 2.85563e-05 1.20556e-05
1411 3.23026e-05 1.22999e-05
1413 2.2085e-05 1.24451e-05
1415 9.0155e-06 5.35035e-06
1417 2.81976e-05 1.17591e-05
1419 1.45849e-05 6.84064e-06
1421 2.19298e-06 2.18199e-06
1423 9.75163e-06 4.78957e-06
1425 1.6187e-05 6.63911e-06
1427 2.74436e-05 1.32662e-05
1429 1.41706e-05 9.00912e-06
1431 2.80916e-05 1.14474e-05
1433 9.41251e-06 6.62569e-06
1435 1.74042e-05 1.15392e-05
1437 2.1617e-05 8.40529e-06
1439 2.39798e-05 9.43448e-06
1441 2.056e-05 9.83833e-06
1443 1.68041e-05 1.02904e-05
1445 2.04426e-05 8.32606e-06
1447 2.31336e-05 1.01172e-05
1449 2.50354e-05 1.02358e-05
1451 4.36551e-05 1.721e-05
1453 2.99928e-05 1.09715e-05
1455 1.85155e-05 9.22489e-06
1457 1.65213e-05 6.97675e-06
1459 1.27022e-05 6.54654e-06
1461 9.28974e-06 5.46459e-06
1463 1.75935e-05 1.10202e-05
1465 8.8329e-06 6.76719e-06
1467 1.49076e-05 1.28269e-05
1469 2.12224e-06 2.1116e-06
1471 6.45871e-06 4.78411e-06
1473 7.21631e-06 4.11679e-06
1475 1.31769e-05 7.37154e-06
1477 1.55117e-05 9.07673e-06
1479 1.82607e-05 8.67397e-06
1481 1.62273e-05 6.65699e-06
1483 1.3992e-05 7.83364e-06
1485 1.40899e-05 7.24176e-06
1487 1.69612e-05 7.00346e-06
1489 2.21802e-05 9.99605e-06
1491 1.98155e-05 9.22892e-06
1493 2.49704e-05 1.08747e-05
1495 3.57924e-05 1.57573e-05
1497 1.91264e-05 8.35412e-06
1499 1.93594e-05 7.97897e-06
1501 1.27282e-05 5.5647e-06
1503 3.30549e-05 1.58135e-05
1505 2.77515e-05 1.01343e-05
1507 2.76251e-05 1.26894e-05
1509 2.47956e-05 1.08937e-05
1511 1.52836e-05 7.14987e-06
1513 3.03609e-05 1.40857e-05
1515 2.26741e-05 9.51017e-06
1517 1.76515e-05 7.3714e-06
1519 9.94006e-06 4.87871e-06
1521 4.70409e-06 3.29301e-06
1523 1.89126e-05 1.05646e-05
1525 8.97751e-06 6.8653e-06
1527 7.39789e-06 4.22641e-06
1529 1.24577e-05 8.26341e-06
1531 2.42189e-06 2.40975e-06
1533 1.42575e-05 8.94296e-06
1535 1.21509e-05 7.95834e-06
1537 7.2372e-06 5.47347e-06
1539 1.20094e-05 7.19801e-06
1541 1.70149e-05 1.1281e-05
1543 1.44713e-05 7.43901e-06
1545 1.30954e-05 9.29636e-06
1547 1.70007e-05 1.04642e-05
1549 1.43113e-05 8.15121e-06
1551 7.10205e-06 4.04796e-06
1553 2.39234e-06 2.38035e-06
1555 2.39349e-06 2.38149e-06
1557 1.01836e-05 4.99651e-06
1559 7.75038e-06 4.41386e-06
1561 1.47871e-05 7.67196e-06
1563 7.45553e-06 4.25759e-06
1565 2.67165e-06 2.65826e-06
1567 5.29569e-06 3.70715e-06
1569 5.29065e-06 3.70358e-06
1571 1.54171e-05 1.09614e-05
1573 7.42362e-06 5.63538e-06
1575 1.05125e-05 1.04598e-05
