#sequence_separation contact_probability stderr
1571 2.11793e-05 8.39282e-06
1573 1.2333e-05 5.70985e-06
1575 1.05821e-05 6.01887e-06
1577 1.23662e-05 5.72826e-06
1579 5.29381e-06 3.91123e-06
1581 1.2363e-05 6.24774e-06
1583 1.7671e-06 1.75824e-06
1585 8.81867e-06 5.77869e-06
1587 1.06065e-05 6.01906e-06
1589 1.59492e-05 7.12899e-06
1591 1.59454e-05 7.54707e-06
1593 1.24049e-05 6.2647e-06
1595 1.24187e-05 6.75207e-06
1597 7.08975e-06 3.47327e-06
1599 1.24376e-05 5.76112e-06
1601 1.24445e-05 6.76931e-06
1603 1.95325e-05 7.88994e-06
1605 1.59466e-05 1.09296e-05
1607 7.09601e-06 4.28759e-06
1609 5.32834e-06 3.02984e-06
1611 3.55556e-06 2.48889e-06
1613 5.34222e-06 3.03772e-06
1615 7.12827e-06 4.3025e-06
1617 1.96015e-05 9.0567e-06
1619 1.59926e-05 6.68905e-06
1621 1.60483e-05 6.2272e-06
1623 1.9569e-05 9.03589e-06
1625 7.12695e-06 3.49148e-06
1627 1.78209e-05 8.90906e-06
1629 1.07195e-05 6.59712e-06
1631 8.91806e-06 4.63337e-06
1633 5.34668e-06 3.04026e-06
1635 7.14222e-06 4.31486e-06
1637 1.42846e-05 6.01687e-06
1639 1.25132e-05 6.3211e-06
1641 5.36453e-06 3.05041e-06
1643 1.25042e-05 7.68453e-06
1645 1.7897e-05 7.3792e-06
1647 1.78963e-05 7.80113e-06
1649 1.25305e-05 5.22056e-06
1651 1.43102e-05 7.00866e-06
1653 5.36004e-06 3.96133e-06
1655 1.07158e-05 5.5391e-06
1657 1.60872e-05 6.73075e-06
1659 1.0726e-05 6.08839e-06
1661 7.17703e-06 4.3442e-06
1663 1.80473e-06 1.79568e-06
1665 1.43655e-05 5.49929e-06
1667 1.25968e-05 6.84841e-06
1669 1.08226e-05 5.60332e-06
1671 8.99195e-06 3.91953e-06
1673 1.25775e-05 5.82048e-06
1675 5.39863e-06 3.9846e-06
1677 5.38891e-06 3.06427e-06
1679 3.61991e-06 3.60176e-06
1681 5.4214e-06 4.00749e-06
1685 8.99326e-06 3.9201e-06
1687 1.25839e-05 5.24242e-06
1689 1.25851e-05 6.36401e-06
1691 2.1601e-05 7.75251e-06
1693 1.62245e-05 7.25337e-06
1695 2.34558e-05 9.76947e-06
1697 1.62258e-05 7.25368e-06
1699 1.62799e-05 8.89914e-06
1701 1.26469e-05 6.39573e-06
1703 7.20722e-06 4.35292e-06
1705 9.0243e-06 4.68907e-06
1707 1.08271e-05 4.98985e-06
1709 1.80781e-05 7.88084e-06
1711 1.63055e-05 6.33141e-06
1713 1.99353e-05 7.64638e-06
1715 3.61208e-06 2.52846e-06
1717 7.22875e-06 3.54136e-06
1719 9.06507e-06 4.71821e-06
1721 1.45088e-05 7.12036e-06
1723 9.05966e-06 3.94903e-06
1725 7.26619e-06 3.55971e-06
1727 1.81851e-06 1.80939e-06
1729 1.82515e-06 1.816e-06
1731 1.27309e-05 6.93055e-06
1733 1.09171e-05 5.0309e-06
1735 5.46151e-06 4.03576e-06
1737 7.27674e-06 4.39956e-06
1739 7.28271e-06 3.5678e-06
1741 5.46354e-06 3.10672e-06
1743 3.64565e-06 2.55196e-06
1745 3.63571e-06 2.545e-06
1747 3.657e-06 2.55991e-06
1749 9.14584e-06 4.75594e-06
1751 1.27609e-05 6.4369e-06
1753 7.30138e-06 3.57696e-06
1755 1.45993e-05 8.4324e-06
1757 9.13457e-06 4.74003e-06
1759 9.13243e-06 5.40417e-06
1761 1.27948e-05 7.86017e-06
1763 1.09691e-05 5.04766e-06
1765 1.09925e-05 5.0643e-06
1767 1.64994e-05 1.13288e-05
1769 1.09724e-05 6.7589e-06
1771 5.49086e-06 3.12225e-06
1773 5.47812e-06 4.04724e-06
1775 5.49623e-06 4.06305e-06
1777 7.31869e-06 4.41787e-06
1779 5.48885e-06 4.05074e-06
1781 5.49087e-06 4.05223e-06
1783 1.83462e-05 7.10433e-06
1785 1.10052e-05 5.07108e-06
1787 2.19985e-05 8.7022e-06
1789 1.28392e-05 5.34493e-06
1791 1.28243e-05 6.97297e-06
1793 9.19228e-06 4.00684e-06
1795 1.83772e-05 9.18198e-06
1797 1.29054e-05 8.3425e-06
1799 7.38418e-06 3.6175e-06
1801 1.47196e-05 8.51039e-06
1803 1.47265e-05 6.20058e-06
1805 1.28975e-05 5.38069e-06
1807 1.10622e-05 4.37861e-06
1809 5.54168e-06 3.15118e-06
1811 1.66099e-05 8.29956e-06
1813 9.25483e-06 4.80938e-06
1815 7.39307e-06 4.4698e-06
1817 3.69344e-06 3.67493e-06
1819 1.10674e-05 5.72855e-06
1821 1.10961e-05 5.74428e-06
1823 1.11043e-05 5.74279e-06
1825 5.54905e-06 3.15532e-06
1827 5.55935e-06 3.16119e-06
1829 5.55935e-06 3.16119e-06
1831 7.43154e-06 4.49136e-06
1833 9.28164e-06 4.04578e-06
1835 1.11407e-05 5.13343e-06
1837 9.27959e-06 6.07823e-06
1839 5.57105e-06 4.11239e-06
1841 1.48259e-05 8.15984e-06
1843 1.67394e-05 1.02244e-05
1845 1.11711e-05 7.82177e-06
1847 1.11559e-05 5.77526e-06
1849 5.5863e-06 3.17652e-06
1851 1.85938e-05 8.10611e-06
1853 1.30207e-05 6.0321e-06
1855 9.28801e-06 4.81944e-06
1857 7.43434e-06 3.64209e-06
1859 3.72996e-06 2.61097e-06
1861 9.29488e-06 6.08394e-06
1863 7.45237e-06 3.65093e-06
1865 1.29908e-05 1.12057e-05
1867 7.45514e-06 3.65228e-06
1869 5.58567e-06 4.12006e-06
1871 3.72373e-06 2.60662e-06
1873 7.45864e-06 5.22109e-06
1875 9.31843e-06 4.83849e-06
1877 1.30562e-05 6.05004e-06
1879 1.12019e-05 4.4339e-06
1881 1.68287e-05 7.05209e-06
1883 9.37629e-06 7.67441e-06
1885 1.12208e-05 6.90978e-06
1887 1.85908e-06 1.84976e-06
1889 1.49222e-05 9.73565e-06
1891 9.30373e-06 6.10035e-06
1893 5.62331e-06 3.19757e-06
1895 7.48588e-06 3.66735e-06
1897 1.31105e-05 7.12655e-06
1899 1.30825e-05 5.45005e-06
1901 5.5925e-06 3.18003e-06
1903 7.49927e-06 3.67393e-06
1905 3.75099e-06 2.62571e-06
1907 5.6367e-06 3.20519e-06
1909 5.65007e-06 3.21277e-06
1911 1.88573e-06 1.87628e-06
1913 1.13186e-05 1.12619e-05
1915 1.13365e-05 7.93926e-06
1917 1.32086e-05 7.18482e-06
1919 1.50624e-05 9.47681e-06
1921 2.07544e-05 1.12933e-05
1923 1.50916e-05 7.39333e-06
1925 1.32308e-05 6.68626e-06
1927 1.13493e-05 6.98648e-06
1929 1.32088e-05 5.50627e-06
1931 7.57291e-06 5.30104e-06
1933 7.55159e-06 3.69955e-06
1935 7.55291e-06 4.55987e-06
1937 3.77295e-06 2.64109e-06
1939 9.43015e-06 4.11053e-06
1941 7.55864e-06 4.56746e-06
1943 1.32637e-05 8.15268e-06
1945 1.13595e-05 6.46747e-06
1947 7.52305e-06 5.26614e-06
1949 1.6961e-05 9.26087e-06
1951 1.13273e-05 5.2136e-06
1953 7.55437e-06 3.70089e-06
1955 1.13251e-05 6.43409e-06
1957 7.55864e-06 4.56274e-06
1959 5.65575e-06 4.17786e-06
1963 5.67151e-06 4.18478e-06
1965 5.688e-06 3.23435e-06
1967 5.68223e-06 3.23107e-06
1969 1.89476e-05 8.2634e-06
1971 1.32358e-05 8.12671e-06
1973 9.47236e-06 4.92911e-06
1975 5.69666e-06 4.21265e-06
1977 2.08858e-05 8.86642e-06
1979 1.32545e-05 6.69008e-06
1981 1.32682e-05 6.69492e-06
1983 5.68293e-06 3.23146e-06
1985 3.78644e-06 2.65051e-06
1987 1.33376e-05 6.18312e-06
1989 1.13672e-05 7.95842e-06
1991 1.52137e-05 7.45538e-06
1993 7.60479e-06 4.58998e-06
1995 5.72788e-06 3.25705e-06
1997 7.64545e-06 4.62662e-06
1999 9.5498e-06 4.96077e-06
2001 7.6541e-06 3.74974e-06
2003 9.58778e-06 5.67272e-06
2005 7.68567e-06 4.645e-06
2007 5.76445e-06 3.27781e-06
2009 3.84986e-06 3.83056e-06
2011 3.85134e-06 3.83203e-06
2013 9.60626e-06 6.30871e-06
2015 1.92715e-06 1.91749e-06
2017 1.91828e-06 1.90866e-06
2019 5.7624e-06 4.26334e-06
2021 1.91314e-06 1.90355e-06
2023 9.62772e-06 6.32173e-06
2025 9.5828e-06 4.9723e-06
2031 1.91022e-06 1.90064e-06
2033 5.7756e-06 3.28417e-06
2035 1.93461e-06 1.92491e-06
2037 1.91241e-06 1.90282e-06
2039 3.84394e-06 3.82467e-06
2041 5.75929e-06 4.25657e-06
2043 3.84689e-06 3.82761e-06
2045 1.92419e-06 1.91454e-06
2049 9.62336e-06 4.99444e-06
2051 7.70952e-06 3.77692e-06
2053 5.77849e-06 4.26832e-06
2055 7.69159e-06 4.64369e-06
2057 3.86551e-06 2.70587e-06
2059 1.15261e-05 8.05628e-06
2061 3.84693e-06 2.69286e-06
2063 7.69682e-06 5.3878e-06
2065 5.78077e-06 4.27336e-06
2067 3.84173e-06 2.68921e-06
2069 3.85656e-06 2.6996e-06
2071 3.86473e-06 3.84536e-06
2073 1.35325e-05 9.95332e-06
2075 5.80383e-06 5.77474e-06
2077 5.80533e-06 4.28814e-06
2079 7.74294e-06 5.42006e-06
2081 1.93686e-06 1.92715e-06
2083 7.74744e-06 4.68063e-06
2085 9.68805e-06 5.73153e-06
2087 7.75419e-06 4.68518e-06
2089 7.7587e-06 6.08488e-06
2091 1.16558e-05 7.16986e-06
2093 7.77835e-06 4.70229e-06
2095 1.36479e-05 8.39251e-06
2097 5.86283e-06 4.33246e-06
2099 7.78674e-06 6.11375e-06
2101 3.89561e-06 2.72693e-06
2103 3.8836e-06 2.71856e-06
2105 3.88511e-06 2.71962e-06
2107 1.95351e-06 1.94372e-06
2109 5.872e-06 4.33855e-06
2111 1.93461e-06 1.92491e-06
2113 1.93536e-06 1.92566e-06
2115 3.89728e-06 2.72815e-06
2117 1.95886e-06 1.94904e-06
2119 7.8165e-06 6.14042e-06
2121 5.85916e-06 4.33435e-06
2123 7.79902e-06 4.70305e-06
2125 1.93986e-06 1.93014e-06
2127 1.96271e-06 1.95287e-06
2129 3.89259e-06 2.72482e-06
2131 1.95198e-06 1.9422e-06
2133 1.95274e-06 1.94295e-06
2137 5.86281e-06 5.83342e-06
2139 1.95503e-06 1.94523e-06
2141 1.9558e-06 1.946e-06
2143 5.87429e-06 4.33955e-06
2147 3.9208e-06 3.90115e-06
2153 1.96271e-06 1.95287e-06
2155 3.92619e-06 2.74833e-06
2157 1.97981e-06 1.96989e-06
2159 3.94639e-06 2.76249e-06
2161 3.94795e-06 2.76358e-06
2163 3.9495e-06 2.76467e-06
2165 9.87646e-06 5.84283e-06
2167 5.91291e-06 4.36481e-06
2169 1.37916e-05 1.01391e-05
2171 9.85691e-06 8.06321e-06
2175 3.9526e-06 2.76683e-06
2177 1.98216e-06 1.97222e-06
2179 5.92771e-06 4.37549e-06
2181 3.95728e-06 2.7701e-06
2183 1.98373e-06 1.97379e-06
2185 1.96812e-06 1.95825e-06
2187 1.96889e-06 1.95902e-06
2191 5.93394e-06 3.37418e-06
2193 9.89441e-06 6.48704e-06
2195 7.92633e-06 6.21109e-06
2197 1.98296e-05 1.06786e-05
2199 1.18891e-05 5.47695e-06
2201 2.38042e-05 1.46419e-05
2203 1.39044e-05 7.57632e-06
2205 1.58488e-05 1.07375e-05
2207 7.93572e-06 6.22297e-06
2209 3.96904e-06 3.94914e-06
2211 7.96582e-06 4.81735e-06
2213 3.9841e-06 2.78888e-06
2215 1.98689e-06 1.97693e-06
2217 5.98688e-06 4.42561e-06
2219 3.96985e-06 2.7789e-06
2221 9.94888e-06 7.09859e-06
2223 3.99205e-06 2.79445e-06
2225 3.97457e-06 2.7822e-06
2227 1.19676e-05 6.82095e-06
2229 1.98138e-06 1.97145e-06
2231 2.00521e-06 1.99516e-06
2233 2.00602e-06 1.99596e-06
2235 5.98217e-06 4.41281e-06
2237 1.98847e-06 1.9785e-06
2241 4.00405e-06 2.80285e-06
2243 6.01094e-06 4.4456e-06
2245 8.04343e-06 8.00311e-06
2247 6.02294e-06 4.45229e-06
2249 4.02902e-06 2.82032e-06
2251 4.02658e-06 4.0064e-06
2253 2.0141e-06 2.004e-06
2255 2.01491e-06 2.00481e-06
2257 6.02293e-06 4.44501e-06
2259 6.05776e-06 4.47559e-06
2261 4.03878e-06 2.82715e-06
2263 1.2105e-05 7.45477e-06
2265 6.06511e-06 4.48103e-06
2273 2.0247e-06 2.01455e-06
2275 2.02552e-06 2.01537e-06
2277 6.04636e-06 4.46546e-06
2279 6.06675e-06 4.48322e-06
2281 2.01329e-06 2.0032e-06
2283 4.04369e-06 2.83059e-06
2285 2.02716e-06 2.017e-06
2289 4.05024e-06 2.83517e-06
2291 6.09303e-06 4.49918e-06
2293 6.0955e-06 4.501e-06
2295 4.05766e-06 2.84038e-06
2297 4.05604e-06 2.83925e-06
2299 4.05361e-06 2.83756e-06
2301 6.09724e-06 4.50851e-06
2303 4.06098e-06 2.84271e-06
2305 4.06756e-06 2.8473e-06
2307 2.02881e-06 2.01864e-06
2311 4.08413e-06 4.06366e-06
2313 2.04123e-06 2.031e-06
2315 8.15002e-06 4.9194e-06
2317 6.10877e-06 4.50905e-06
2319 1.02004e-05 6.03286e-06
2321 6.09388e-06 4.50403e-06
2323 6.10625e-06 6.07564e-06
2325 8.11609e-06 4.90114e-06
2327 2.02799e-06 2.01782e-06
2329 2.02799e-06 2.01782e-06
2331 2.05044e-06 2.04016e-06
2333 4.09085e-06 2.86361e-06
2335 6.13126e-06 3.4864e-06
2339 6.14213e-06 3.49258e-06
2341 1.22784e-05 7.55616e-06
2343 1.02372e-05 5.31977e-06
2345 4.10091e-06 2.87065e-06
2347 4.08747e-06 4.06698e-06
2349 6.14126e-06 3.49207e-06
2351 2.04541e-06 2.03516e-06
2357 4.09584e-06 4.07531e-06
2361 2.0496e-06 2.03933e-06
2365 2.04876e-06 2.03849e-06
2367 4.10172e-06 2.8712e-06
2369 2.05297e-06 2.04268e-06
2373 6.16565e-06 4.55355e-06
2375 2.05297e-06 2.04268e-06
2377 2.05381e-06 2.04352e-06
2379 2.05719e-06 2.04688e-06
2383 2.0555e-06 2.0452e-06
2385 4.11607e-06 2.88125e-06
2387 4.11777e-06 2.88244e-06
2389 1.03072e-05 5.35577e-06
2391 1.03123e-05 6.09887e-06
2393 1.85759e-05 1.09564e-05
2395 3.1011e-05 2.11707e-05
2397 1.03481e-05 8.47382e-06
2399 1.03456e-05 5.3777e-06
2401 1.44566e-05 7.30211e-06
2403 1.03423e-05 5.37783e-06
2405 1.23968e-05 6.41999e-06
2407 1.03371e-05 4.50588e-06
2409 1.23721e-05 8.64913e-06
2411 1.64864e-05 1.0772e-05
2413 6.19452e-06 3.52236e-06
2415 1.65179e-05 8.60346e-06
2417 2.06836e-05 1.03402e-05
2419 6.2005e-06 3.52576e-06
2421 6.20307e-06 3.52722e-06
2423 4.13223e-06 2.89256e-06
2425 8.27308e-06 6.48136e-06
2427 6.2383e-06 6.20703e-06
2429 4.14684e-06 2.9028e-06
2433 4.17537e-06 2.92276e-06
2435 6.26001e-06 3.5596e-06
2437 6.26262e-06 3.56108e-06
2439 6.26524e-06 3.56257e-06
2441 4.17712e-06 2.92399e-06
2443 4.17887e-06 2.92521e-06
2445 1.25261e-05 1.05694e-05
2447 6.25484e-06 3.55667e-06
2449 8.35256e-06 4.09193e-06
2451 2.07598e-06 2.06557e-06
2453 6.24099e-06 3.5488e-06
2455 2.09161e-06 2.08113e-06
2457 8.34739e-06 5.03628e-06
2459 6.28537e-06 4.6409e-06
2465 2.10128e-06 2.09075e-06
2467 6.28293e-06 3.57268e-06
2469 6.29249e-06 3.57809e-06
2471 4.16581e-06 2.91607e-06
2473 4.17449e-06 4.15357e-06
2475 4.17624e-06 4.15531e-06
2479 6.28889e-06 4.648e-06
2481 6.28188e-06 4.63701e-06
2483 8.40343e-06 5.07732e-06
2485 8.41665e-06 6.59669e-06
2487 4.21675e-06 2.95173e-06
2489 2.11193e-06 2.10134e-06
2491 2.09161e-06 2.08113e-06
2493 2.09249e-06 2.082e-06
2497 4.22299e-06 2.9561e-06
2499 6.33314e-06 4.67536e-06
2501 4.22656e-06 2.9586e-06
2503 6.34385e-06 4.68406e-06
2505 6.35191e-06 4.69325e-06
2507 6.35013e-06 4.69328e-06
2509 2.11551e-06 2.10491e-06
2511 1.05749e-05 6.93702e-06
2513 1.05793e-05 6.93995e-06
2515 1.05589e-05 6.93077e-06
2517 4.22922e-06 4.20802e-06
2519 2.11551e-06 2.10491e-06
2521 2.12089e-06 2.11026e-06
2523 2.12811e-06 2.11744e-06
2525 4.23819e-06 2.96673e-06
2527 6.36991e-06 3.62209e-06
2529 8.4792e-06 4.15398e-06
2531 8.48373e-06 5.12547e-06
2533 8.49546e-06 5.13987e-06
2535 1.0678e-05 5.55394e-06
2537 1.27401e-05 6.60183e-06
2539 1.27446e-05 6.58688e-06
2541 6.35651e-06 4.68883e-06
2543 6.38071e-06 4.71236e-06
2545 6.37174e-06 3.62314e-06
2547 1.06255e-05 6.28976e-06
2549 1.27633e-05 7.2607e-06
2551 1.69918e-05 8.84236e-06
2553 4.26167e-06 4.24031e-06
2555 4.26348e-06 4.24211e-06
2557 2.13265e-06 2.12196e-06
2561 6.39524e-06 4.7261e-06
2563 1.06606e-05 7.61592e-06
2565 8.55984e-06 5.9919e-06
2567 8.57637e-06 5.18181e-06
2569 8.54078e-06 6.6878e-06
2571 8.57372e-06 5.1869e-06
2573 4.2928e-06 3.00497e-06
2575 1.07237e-05 5.56923e-06
2577 1.5001e-05 6.95394e-06
2579 1.28271e-05 5.90278e-06
2581 1.28519e-05 5.087e-06
2583 6.41178e-06 3.64594e-06
2585 6.39341e-06 4.72283e-06
2587 6.39613e-06 4.72484e-06
2589 2.13904e-06 2.12832e-06
2591 2.13995e-06 2.12922e-06
2593 8.59944e-06 5.19633e-06
2595 1.29338e-05 9.55652e-06
2597 8.61143e-06 5.20032e-06
2599 1.29199e-05 7.94921e-06
2601 8.60414e-06 4.21519e-06
2603 8.6013e-06 5.1986e-06
2605 6.44843e-06 4.76682e-06
2607 2.15216e-05 1.27308e-05
2609 3.88071e-05 1.7635e-05
2611 1.93482e-05 8.64853e-06
2613 1.51253e-05 7.66089e-06
2615 4.28908e-06 3.00236e-06
2617 4.30574e-06 3.01403e-06
2619 8.618e-06 5.20066e-06
2621 8.61987e-06 4.22289e-06
2623 8.64246e-06 4.23401e-06
2625 6.49322e-06 3.69225e-06
2627 1.5132e-05 9.27059e-06
2629 8.62172e-06 5.20595e-06
2631 2.16873e-06 2.15786e-06
2633 2.16967e-06 2.15879e-06
2637 4.37541e-06 4.35348e-06
2641 2.17155e-06 2.16066e-06
2647 6.52316e-06 6.49046e-06
2649 8.67312e-06 6.07122e-06
2651 4.32432e-06 4.30264e-06
2653 4.3262e-06 4.30451e-06
2655 2.16403e-06 2.15318e-06
2657 2.16497e-06 2.15412e-06
2661 2.16873e-06 2.15786e-06
2665 6.51183e-06 6.47919e-06
2691 4.39489e-06 3.07651e-06
2693 6.60562e-06 4.8732e-06
2695 2.18293e-06 2.17199e-06
2697 2.18388e-06 2.17293e-06
2719 2.20507e-06 2.19402e-06
2735 6.60647e-06 6.57335e-06
2743 2.20604e-06 2.19498e-06
2745 2.20702e-06 2.19596e-06
2747 4.43963e-06 3.10779e-06
2749 2.23264e-06 2.22145e-06
2751 6.69197e-06 4.9455e-06
2753 8.91169e-06 6.98444e-06
2755 6.64159e-06 4.90382e-06
2757 8.85741e-06 6.94334e-06
2759 6.66228e-06 3.78835e-06
2761 4.45938e-06 3.12159e-06
2773 2.22074e-06 2.20961e-06
2775 6.7151e-06 4.96745e-06
2777 6.74006e-06 6.70628e-06
2779 2.2237e-06 2.21255e-06
2781 2.22469e-06 2.21354e-06
2783 2.22568e-06 2.21452e-06
2785 4.47741e-06 3.13423e-06
2787 2.25175e-06 2.24046e-06
2789 4.50755e-06 4.48496e-06
2791 9.01917e-06 8.97396e-06
2795 2.25683e-06 2.24552e-06
2797 2.25785e-06 2.24653e-06
2799 2.25887e-06 2.24755e-06
2801 6.79095e-06 3.86151e-06
2803 6.79402e-06 3.86325e-06
2807 6.74225e-06 3.83385e-06
2809 9.02643e-06 5.45947e-06
2811 1.13179e-05 7.42425e-06
2813 1.13148e-05 6.69256e-06
2815 4.53412e-06 4.51139e-06
2817 2.26112e-05 1.08432e-05
2819 1.12907e-05 5.86043e-06
2821 6.76137e-06 3.84469e-06
2823 4.50147e-06 3.15103e-06
2825 9.03362e-06 4.4256e-06
2827 4.51892e-06 3.1633e-06
2829 2.24669e-06 2.23543e-06
2831 4.52301e-06 3.16617e-06
2837 2.27842e-06 2.267e-06
2841 6.81354e-06 5.03353e-06
2843 2.27015e-06 2.25877e-06
2845 2.27428e-06 2.26288e-06
2849 2.27428e-06 2.26288e-06
2851 4.51977e-06 4.49711e-06
2853 6.79503e-06 5.02078e-06
2855 6.79195e-06 5.0148e-06
2857 6.81258e-06 3.87382e-06
2859 2.26398e-06 2.25263e-06
2861 2.26501e-06 2.25366e-06
2865 4.55173e-06 3.18624e-06
2867 2.28571e-06 2.27425e-06
2869 4.57352e-06 4.55059e-06
2871 2.28781e-06 2.27634e-06
2873 4.57771e-06 4.55476e-06
2883 2.2941e-06 2.2826e-06
2885 2.29516e-06 2.28366e-06
2889 2.30468e-06 2.29313e-06
2891 2.31965e-06 2.30802e-06
2893 4.62753e-06 3.23929e-06
2895 4.62967e-06 3.24078e-06
2899 2.28467e-06 2.27322e-06
2901 4.65008e-06 4.62677e-06
2903 1.85347e-05 9.6476e-06
2905 9.30233e-06 6.51163e-06
2907 2.32829e-06 2.31662e-06
2909 9.27542e-06 7.26727e-06
2911 6.96331e-06 5.13901e-06
2913 2.33155e-06 2.31986e-06
2915 6.94071e-06 5.12428e-06
2917 6.96973e-06 5.14959e-06
2919 1.16492e-05 7.64802e-06
2921 1.8645e-05 1.0786e-05
2923 2.33493e-05 1.70102e-05
2925 1.6321e-05 8.88997e-06
2927 9.31335e-06 6.51942e-06
2929 1.39548e-05 1.02943e-05
2931 2.31965e-06 2.30802e-06
2933 1.16036e-05 1.15454e-05
2935 1.16525e-05 8.31434e-06
2937 1.16731e-05 6.90993e-06
2939 4.64792e-06 4.62462e-06
2941 4.67191e-06 3.27037e-06
2943 6.97837e-06 6.94339e-06
2945 7.00348e-06 5.16635e-06
2947 4.65658e-06 4.63324e-06
2949 4.67734e-06 3.27416e-06
2951 2.33046e-06 2.31878e-06
2953 2.33155e-06 2.31986e-06
2955 7.01987e-06 5.17843e-06
2957 1.17224e-05 6.08291e-06
2959 7.04512e-06 4.00606e-06
2961 7.0616e-06 4.0154e-06
2963 4.70035e-06 4.67679e-06
2969 4.70267e-06 3.29191e-06
2971 4.69044e-06 3.28331e-06
2973 2.36128e-06 2.34944e-06
2975 2.36239e-06 2.35055e-06
2977 4.7093e-06 3.29654e-06
2979 4.70699e-06 4.6834e-06
2981 7.06613e-06 4.018e-06
2983 2.34577e-06 2.33401e-06
2985 4.70369e-06 3.29259e-06
2987 4.69594e-06 4.6724e-06
2989 7.05719e-06 5.20957e-06
2991 4.72032e-06 4.69666e-06
2993 7.05961e-06 5.20571e-06
2995 2.34467e-06 2.33292e-06
2997 9.441e-06 6.60883e-06
2999 1.896e-05 1.45149e-05
3001 7.09175e-06 4.03257e-06
3003 1.89378e-05 1.36917e-05
3005 1.18412e-05 7.00815e-06
3007 7.12316e-06 5.26673e-06
3009 2.36351e-06 2.35166e-06
3011 2.36351e-06 2.35166e-06
3013 2.36463e-06 2.35278e-06
3015 9.4787e-06 6.6351e-06
3017 9.47532e-06 7.42697e-06
3019 2.37586e-06 2.36395e-06
3021 4.7461e-06 3.32227e-06
3023 4.73597e-06 4.71223e-06
3027 4.76077e-06 4.73691e-06
3031 2.35793e-06 2.34611e-06
3033 4.74284e-06 3.32003e-06
3035 2.38493e-06 2.37298e-06
3037 4.771e-06 3.3397e-06
3039 4.78931e-06 3.35253e-06
3041 1.19567e-05 9.7782e-06
3043 1.42728e-05 8.08909e-06
3045 4.77897e-06 4.75502e-06
3047 2.39063e-06 2.37865e-06
3049 4.75863e-06 3.33109e-06
3051 7.16996e-06 4.07712e-06
3053 2.36911e-06 2.35723e-06
3055 2.39521e-06 2.3832e-06
3057 2.40906e-06 2.39698e-06
3059 4.76999e-06 3.33904e-06
3061 2.39866e-06 2.38664e-06
3063 1.19766e-05 6.23665e-06
3065 2.15874e-05 1.07841e-05
3067 1.4405e-05 8.19535e-06
3069 2.40327e-06 2.39122e-06
3073 2.38039e-06 2.36846e-06
3077 2.38265e-06 2.37071e-06
3079 4.84379e-06 4.81951e-06
3081 4.84614e-06 4.82185e-06
3083 2.42424e-06 2.41209e-06
3085 4.85084e-06 4.82652e-06
3091 4.865e-06 4.84061e-06
3093 4.78583e-06 4.76184e-06
3095 2.39406e-06 2.38206e-06
3097 2.39521e-06 2.3832e-06
3101 4.79501e-06 4.77097e-06
3103 4.81821e-06 3.37278e-06
3105 1.68195e-05 1.45037e-05
3107 1.44058e-05 1.43336e-05
3109 9.60846e-06 9.5603e-06
3111 1.44196e-05 1.43473e-05
3113 9.6177e-06 9.56949e-06
3115 9.62116e-06 7.54565e-06
3117 1.44404e-05 1.4368e-05
3119 4.8158e-06 4.79166e-06
3121 7.2685e-06 5.35634e-06
3125 2.45038e-06 2.4381e-06
3127 4.86413e-06 3.405e-06
3129 2.45278e-06 2.44049e-06
3131 2.45399e-06 2.44169e-06
3133 4.87123e-06 3.40997e-06
3135 9.66884e-06 9.62037e-06
3137 1.69737e-05 1.24599e-05
3139 1.46005e-05 8.97797e-06
3141 1.21417e-05 9.91614e-06
3143 1.94133e-05 1.70205e-05
3145 1.21224e-05 9.91847e-06
3147 2.42424e-06 2.41209e-06
3149 2.42542e-06 2.41326e-06
3151 2.43724e-06 2.42502e-06
3153 2.42777e-06 2.4156e-06
3155 2.42895e-06 2.41677e-06
3161 2.45881e-06 2.44649e-06
3163 2.45519e-06 2.44288e-06
3169 2.47709e-06 2.46467e-06
3171 9.8127e-06 4.80732e-06
3173 1.22966e-05 8.07585e-06
3175 9.83778e-06 6.88648e-06
3177 9.8743e-06 5.96558e-06
3179 4.95546e-06 3.46884e-06
3181 7.42153e-06 4.22008e-06
3183 4.9313e-06 3.45203e-06
3185 4.95172e-06 4.9269e-06
3187 7.38142e-06 4.1973e-06
3189 4.89836e-06 4.87381e-06
3193 2.45158e-06 2.43929e-06
3195 4.94592e-06 3.46226e-06
3199 2.45761e-06 2.44529e-06
3201 4.95569e-06 3.46909e-06
3203 4.95815e-06 3.47081e-06
3209 2.46366e-06 2.45131e-06
3211 2.46488e-06 2.45252e-06
3213 2.50438e-06 2.49183e-06
3215 5.01128e-06 4.98616e-06
3219 2.49439e-06 2.48189e-06
3231 4.94927e-06 4.92446e-06
3239 1.00376e-05 7.02635e-06
3241 1.00427e-05 7.02988e-06
3243 2.50941e-06 2.49683e-06
3245 5.02134e-06 4.99617e-06
3247 7.5358e-06 7.49803e-06
3249 5.02639e-06 5.00119e-06
3251 5.02892e-06 5.00371e-06
3253 1.00629e-05 1.00125e-05
3255 1.0068e-05 1.00175e-05
3257 1.51134e-05 1.27522e-05
3259 1.26014e-05 1.03125e-05
3261 1.26193e-05 1.03316e-05
3263 7.5662e-06 7.52827e-06
3267 7.55738e-06 5.58698e-06
3269 7.54471e-06 5.56771e-06
3271 7.59326e-06 5.61779e-06
