#sequence_separation contact_probability stderr
5781 2.09963e-06 9.91593e-07
5783 1.96141e-06 9.9225e-07
5785 8.34169e-07 6.60905e-07
5787 2.31023e-06 9.77972e-07
5789 8.55465e-07 4.19734e-07
5791 2.14084e-06 8.92144e-07
5793 1.05643e-06 5.3915e-07
5795 1.69275e-06 6.98526e-07
5797 2.39359e-06 1.12873e-06
5799 1.29779e-06 5.13797e-07
5801 1.89681e-06 7.31368e-07
5803 1.71665e-06 8.49816e-07
5805 2.22515e-06 7.97598e-07
5807 2.67797e-06 1.14875e-06
5809 3.5114e-06 1.19588e-06
5811 3.27404e-06 1.54476e-06
5813 2.78185e-06 1.20585e-06
5815 3.24469e-06 1.5009e-06
5817 2.93235e-06 1.07704e-06
5819 3.71585e-06 1.38969e-06
5821 2.4453e-06 1.03045e-06
5823 3.05572e-06 1.15953e-06
5825 2.24911e-06 1.04899e-06
5827 2.53095e-06 8.58817e-07
5829 3.11268e-06 1.19456e-06
5831 1.77402e-06 9.13177e-07
5833 2.06207e-06 7.34311e-07
5835 2.48353e-06 8.36762e-07
5837 3.79265e-06 1.3986e-06
5839 2.75894e-06 9.36639e-07
5841 2.43776e-06 9.46268e-07
5843 1.25735e-06 6.46081e-07
5845 1.06319e-06 4.63932e-07
5847 1.68549e-06 8.39745e-07
5849 2.13576e-06 8.87667e-07
5851 3.68454e-06 1.3924e-06
5853 2.08217e-06 7.00771e-07
5855 2.52959e-06 8.72192e-07
5857 3.09543e-06 1.01669e-06
5859 1.53099e-06 7.1131e-07
5861 2.82772e-06 1.02114e-06
5863 2.08121e-06 6.89409e-07
5865 2.25012e-06 8.09331e-07
5867 2.91103e-06 8.70328e-07
5869 2.12363e-06 7.68459e-07
5871 2.09696e-06 9.06531e-07
5873 2.33386e-06 9.10291e-07
5875 8.66754e-07 4.24392e-07
5877 1.45915e-06 1.06859e-06
5879 2.12156e-07 2.11036e-07
5881 4.17777e-07 2.92323e-07
5883 2.32412e-06 8.98927e-07
5885 1.47812e-06 7.95707e-07
5887 1.65951e-06 5.62228e-07
5889 1.89121e-06 7.43128e-07
5891 2.54928e-06 1.1055e-06
5893 2.60535e-06 1.43128e-06
5895 2.96101e-06 1.3269e-06
5897 2.7611e-06 1.35261e-06
5899 1.68431e-06 7.19471e-07
5901 1.93605e-06 9.63933e-07
5903 1.07383e-06 5.55354e-07
5905 3.20866e-06 1.56424e-06
5907 1.53039e-06 7.08204e-07
5909 1.01757e-06 5.35947e-07
5911 2.05102e-06 8.48638e-07
5913 1.30407e-06 7.66872e-07
5915 2.091e-06 9.07031e-07
5917 2.06988e-06 1.12094e-06
5919 3.05709e-06 1.4133e-06
5921 1.88081e-06 8.36525e-07
5923 1.48586e-06 7.42548e-07
5925 1.22211e-06 8.33225e-07
5927 4.29962e-06 1.68601e-06
5929 3.49492e-06 1.53885e-06
5931 2.6413e-06 1.48575e-06
5933 2.5102e-06 8.6223e-07
5935 1.42606e-06 5.95131e-07
5937 2.91236e-06 9.18255e-07
5939 2.52985e-06 9.04518e-07
5941 2.67963e-06 1.10539e-06
5943 3.87589e-06 1.68919e-06
5945 3.60998e-06 1.62912e-06
5947 3.07839e-06 1.14405e-06
5949 2.30307e-06 9.40694e-07
5951 2.00282e-06 9.41273e-07
5953 2.68098e-06 1.02612e-06
5955 2.66045e-06 1.3539e-06
5957 2.92741e-06 1.10821e-06
5959 3.33831e-06 1.13225e-06
5961 3.53356e-06 1.53168e-06
5963 2.06852e-06 8.53849e-07
5965 3.77512e-06 1.51878e-06
5967 1.85642e-06 8.29533e-07
5969 2.47868e-06 1.05618e-06
5971 1.67427e-06 8.2436e-07
5973 1.69221e-06 7.098e-07
5975 3.33836e-06 1.37101e-06
5977 3.49994e-06 1.65345e-06
5979 3.46614e-06 1.50801e-06
5981 4.45834e-06 2.01419e-06
5983 3.41187e-06 1.17917e-06
5985 3.46067e-06 1.71704e-06
5987 3.26463e-06 1.44914e-06
5989 3.26228e-06 1.3101e-06
5991 2.86555e-06 1.08641e-06
5993 3.05977e-06 1.09815e-06
5995 2.00809e-06 6.61798e-07
5997 4.54525e-06 1.78818e-06
5999 6.01049e-06 1.84836e-06
6001 2.85723e-06 1.10629e-06
6003 1.82926e-06 8.17586e-07
6005 1.82818e-06 9.3828e-07
6007 2.73629e-06 9.57265e-07
6009 3.52083e-06 1.33158e-06
6011 3.09754e-06 1.16501e-06
6013 3.00499e-06 1.58411e-06
6015 2.80369e-06 1.34532e-06
6017 1.63835e-06 6.19877e-07
6019 2.20776e-06 8.84766e-07
6021 1.48398e-06 6.93789e-07
6023 1.85205e-06 6.65351e-07
6025 1.24743e-06 6.48377e-07
6027 3.02641e-06 1.10983e-06
6029 2.24083e-06 9.63148e-07
6031 1.96789e-06 9.81536e-07
6033 3.78972e-06 1.57622e-06
6035 3.86708e-06 1.57351e-06
6037 3.42808e-06 1.81873e-06
6039 2.8323e-06 1.18924e-06
6041 2.0338e-06 9.71901e-07
6043 2.51835e-06 9.54163e-07
6045 2.86233e-06 1.10891e-06
6047 2.06197e-06 8.0227e-07
6049 3.30247e-06 1.33846e-06
6051 2.7306e-06 1.07141e-06
6053 2.72148e-06 9.68935e-07
6055 4.34817e-06 1.56294e-06
6057 4.57041e-06 1.42259e-06
6059 3.68117e-06 1.73833e-06
6061 3.12323e-06 1.02795e-06
6063 3.76115e-06 1.18418e-06
6065 4.42766e-06 1.33159e-06
6067 2.76941e-06 1.11339e-06
6069 1.70258e-06 8.82562e-07
6071 1.65464e-06 7.53788e-07
6073 1.66665e-06 8.18037e-07
6075 2.49969e-06 1.43258e-06
6077 2.30195e-06 1.22503e-06
6079 2.77692e-06 1.47658e-06
6081 2.48132e-06 1.27097e-06
6083 1.46151e-06 8.91345e-07
6085 2.73861e-06 1.40365e-06
6087 1.68186e-06 8.19235e-07
6089 1.47129e-06 6.11593e-07
6091 2.65715e-06 1.3145e-06
6093 1.63071e-06 7.30529e-07
6095 2.91656e-06 1.13614e-06
6097 2.71038e-06 1.13637e-06
6099 2.82825e-06 8.00961e-07
6101 3.88643e-06 1.09904e-06
6103 2.66423e-06 1.04035e-06
6105 3.27397e-06 1.32319e-06
6107 2.79589e-06 9.72078e-07
6109 3.75244e-06 1.35103e-06
6111 3.87744e-06 1.43823e-06
6113 3.27407e-06 1.28556e-06
6115 1.24107e-06 5.72419e-07
6117 1.91545e-06 8.66643e-07
6119 2.65867e-06 1.24095e-06
6121 2.29443e-06 9.28975e-07
6123 2.28607e-06 1.34145e-06
6125 8.15436e-07 4.88763e-07
6127 1.27636e-06 5.95625e-07
6129 1.43147e-06 5.21259e-07
6131 3.23747e-06 1.21915e-06
6133 1.88685e-06 6.72899e-07
6135 2.1252e-06 1.02701e-06
6137 3.62132e-06 1.44471e-06
6139 2.65425e-06 9.01107e-07
6141 2.23246e-06 6.91009e-07
6143 1.66133e-06 6.28317e-07
6145 2.10179e-06 8.11605e-07
6147 2.33677e-06 1.2189e-06
6149 3.10563e-06 1.22017e-06
6151 3.82331e-06 1.56765e-06
6153 2.09737e-06 8.69181e-07
6155 1.67979e-06 8.94683e-07
6157 1.45883e-06 6.00805e-07
6159 2.92844e-06 1.28567e-06
6161 1.71664e-06 5.81543e-07
6163 3.40677e-06 1.28111e-06
6165 2.09673e-06 6.88812e-07
6167 3.16817e-06 1.05073e-06
6169 1.71528e-06 6.58965e-07
6171 2.14e-06 9.37301e-07
6173 2.33227e-06 1.22144e-06
6175 2.69998e-06 9.91482e-07
6177 3.14134e-06 1.0044e-06
6179 2.33454e-06 1.05398e-06
6181 1.92464e-06 1.02237e-06
6183 1.71898e-06 6.60063e-07
6185 2.19994e-06 1.05544e-06
6187 1.67948e-06 5.69291e-07
6189 1.92875e-06 8.1184e-07
6191 1.8743e-06 8.0322e-07
6193 2.10489e-06 9.73346e-07
6195 3.39268e-06 1.38737e-06
6197 3.19679e-06 1.36334e-06
6199 1.94393e-06 9.21198e-07
6201 8.18768e-07 6.48264e-07
6203 2.55659e-06 1.18396e-06
6205 2.52571e-06 1.2856e-06
6207 1.44924e-06 8.88562e-07
6209 1.87808e-06 7.28658e-07
6211 2.28169e-06 1.01343e-06
6213 2.70056e-06 1.16223e-06
6215 2.95828e-06 9.68662e-07
6217 2.53975e-06 8.05744e-07
6219 1.6634e-06 6.33294e-07
6221 1.94336e-06 9.27069e-07
6223 2.37501e-06 1.4185e-06
6225 1.25881e-06 5.87232e-07
6227 1.65415e-06 6.916e-07
6229 1.86621e-06 8.39051e-07
6231 1.48392e-06 6.24012e-07
6233 4.38001e-07 3.07073e-07
6235 1.46733e-06 8.97317e-07
6237 4.40468e-07 4.38144e-07
6239 4.29022e-07 3.00453e-07
6241 1.96184e-06 9.94124e-07
6243 1.29842e-06 7.44722e-07
6245 1.33586e-06 7.54848e-07
6247 1.78443e-06 8.31409e-07
6249 1.29921e-06 6.6955e-07
6251 1.65906e-06 6.35575e-07
6253 2.134e-06 1.20684e-06
6255 2.9039e-06 1.27579e-06
6257 1.10268e-06 5.72603e-07
6259 2.50401e-06 1.06671e-06
6261 2.10408e-06 9.08443e-07
6263 1.2205e-06 8.39294e-07
6265 8.88157e-07 5.48794e-07
6267 1.25853e-06 6.87162e-07
6269 2.12939e-06 8.35063e-07
6271 6.67334e-07 5.05844e-07
6273 1.97295e-06 1.02986e-06
6275 2.05976e-06 8.96166e-07
6277 1.49664e-06 6.19896e-07
6279 1.416e-06 7.53913e-07
6281 1.93999e-06 7.52655e-07
6283 3.07497e-06 1.39225e-06
6285 2.6013e-06 9.3501e-07
6287 2.40393e-06 1.06527e-06
6289 1.90129e-06 8.63303e-07
6291 2.05844e-06 9.56413e-07
6293 3.08077e-06 1.30449e-06
6295 2.55163e-06 9.18847e-07
6297 2.28251e-06 9.38404e-07
6299 2.0959e-06 7.89469e-07
6301 1.69074e-06 8.29409e-07
6303 1.73557e-06 8.96327e-07
6305 1.727e-06 7.93141e-07
6307 1.29391e-06 7.44209e-07
6309 4.47681e-07 3.13243e-07
6311 6.48852e-07 4.7435e-07
6313 1.02149e-06 5.24049e-07
6315 6.01258e-07 4.39385e-07
6317 1.95196e-07 1.94166e-07
6319 8.18497e-07 6.50075e-07
6321 4.00627e-07 2.80555e-07
6323 4.25131e-07 2.98894e-07
6325 1.91691e-07 1.90679e-07
6329 2.14485e-07 2.13353e-07
6331 4.06784e-07 2.85029e-07
6333 5.9808e-07 3.40312e-07
6335 6.36787e-07 6.33427e-07
6337 2.12272e-07 2.11151e-07
6339 4.16768e-07 4.14569e-07
6341 1.09803e-06 5.81968e-07
6343 1.09497e-06 5.81224e-07
6345 2.78237e-06 1.22936e-06
6347 3.40538e-06 1.30702e-06
6349 5.79704e-07 3.29451e-07
6351 1.91835e-06 7.95263e-07
6353 1.69069e-06 5.73881e-07
6355 2.56187e-06 1.21284e-06
6357 1.15737e-06 9.71375e-07
6359 8.55457e-07 5.28692e-07
6361 1.01044e-06 4.4153e-07
6363 1.64005e-06 8.03176e-07
6365 8.29558e-07 4.07298e-07
6367 1.56494e-06 7.57116e-07
6369 1.18313e-06 7.22028e-07
6371 7.892e-07 4.71848e-07
6373 2.03915e-06 1.15392e-06
6375 5.97834e-07 3.39907e-07
6377 1.56664e-06 9.76934e-07
6379 1.57853e-06 7.70139e-07
6381 4.184e-07 4.16192e-07
6383 1.81288e-06 6.36774e-07
6385 2.0194e-06 1.10266e-06
6387 1.80727e-06 9.75437e-07
6389 1.2254e-06 6.8157e-07
6391 2.03287e-06 7.70135e-07
6393 2.09127e-06 8.10057e-07
6395 1.74896e-06 6.62571e-07
6397 1.41076e-06 5.14147e-07
6399 1.70476e-06 7.30458e-07
6401 8.23204e-07 4.93191e-07
6403 8.44999e-07 4.14782e-07
6405 1.52647e-06 8.35821e-07
6407 1.67097e-06 5.67026e-07
6409 3.32403e-06 1.27756e-06
6411 2.45514e-06 1.18252e-06
6413 9.94772e-07 8.04101e-07
6415 1.62897e-06 8.51475e-07
6417 1.02896e-06 7.40723e-07
6419 1.0765e-06 5.77123e-07
6421 1.01518e-06 5.29315e-07
6423 1.80682e-06 7.53702e-07
6425 1.43366e-06 5.22468e-07
6427 9.84106e-07 5.07918e-07
6429 1.87879e-06 6.56958e-07
6431 1.622e-06 6.75887e-07
6433 1.28197e-06 5.07621e-07
6435 1.94861e-06 8.77464e-07
6437 2.34103e-06 1.06898e-06
6439 2.56981e-06 1.41663e-06
6441 2.77978e-06 1.09193e-06
6443 1.9361e-06 6.80941e-07
6445 1.69485e-06 6.4455e-07
6447 1.48958e-06 7.00005e-07
6449 8.21696e-07 4.96629e-07
6451 1.84379e-06 8.15382e-07
6453 1.02941e-06 6.74777e-07
6455 2.06101e-06 8.44533e-07
6457 6.53358e-07 3.71819e-07
6459 1.70527e-06 9.77248e-07
6461 1.65053e-06 6.88875e-07
6463 1.53744e-06 7.62857e-07
6465 1.27241e-06 5.83449e-07
6467 8.26079e-07 5.0084e-07
6469 1.08662e-06 5.78824e-07
6471 1.07094e-06 5.52395e-07
6473 2.52997e-06 1.15818e-06
6475 1.48712e-06 7.46252e-07
6477 1.51992e-06 6.25525e-07
6479 1.08589e-06 5.55763e-07
6481 1.7e-06 6.37837e-07
6483 1.47981e-06 6.16539e-07
6485 1.48711e-06 6.17678e-07
6487 1.48786e-06 6.94685e-07
6489 8.36981e-07 5.05124e-07
6491 1.26249e-06 4.99544e-07
6493 1.91216e-06 1.12929e-06
6495 8.82278e-07 4.32159e-07
6497 2.3792e-06 9.22648e-07
6499 1.73489e-06 9.86293e-07
6501 1.47604e-06 6.15651e-07
6503 1.67321e-06 7.01868e-07
6505 1.05224e-06 4.58552e-07
6507 8.64972e-07 4.24367e-07
6509 1.34384e-06 6.24007e-07
6511 1.07295e-06 4.67927e-07
6513 2.17554e-06 9.37142e-07
6515 4.18225e-07 4.16018e-07
6517 4.57285e-07 3.20033e-07
6519 8.40426e-07 5.07109e-07
6521 1.06261e-06 7.00145e-07
6523 1.2665e-06 5.01007e-07
6525 1.2777e-06 6.67066e-07
6527 1.44813e-06 5.94099e-07
6529 2.05835e-06 1.03678e-06
6531 1.51902e-06 7.55239e-07
6533 1.67971e-06 6.42085e-07
6535 6.18208e-07 3.51473e-07
6537 6.36255e-07 4.72426e-07
6539 1.65699e-06 8.62421e-07
6541 1.25773e-06 7.15121e-07
6543 5.9992e-07 3.41078e-07
6545 1.44535e-06 8.4394e-07
6547 1.72529e-06 8.52891e-07
6549 4.02959e-07 2.82171e-07
6551 1.03927e-06 6.1964e-07
6553 8.73477e-07 5.23541e-07
6555 2.24059e-06 1.30403e-06
6557 2.09935e-07 2.08827e-07
6559 4.23168e-07 2.96068e-07
6561 1.28845e-06 6.61464e-07
6563 6.30093e-07 4.65108e-07
6565 6.22401e-07 3.5387e-07
6567 1.05363e-06 4.59006e-07
6569 4.23918e-07 4.21681e-07
6571 2.09993e-07 2.08884e-07
6573 1.28306e-06 6.62822e-07
6575 1.07783e-06 7.0225e-07
6577 4.10804e-07 2.87716e-07
6579 6.16671e-07 4.51253e-07
6581 1.03128e-06 5.28741e-07
6583 8.30381e-07 4.93101e-07
6585 4.08858e-07 2.86249e-07
6587 2.10066e-06 7.53074e-07
6589 1.51685e-06 6.28807e-07
6591 4.04234e-07 2.8316e-07
6593 8.05517e-07 3.94549e-07
6595 1.83029e-06 7.11848e-07
6597 8.29242e-07 4.05991e-07
6599 1.2236e-06 6.82035e-07
6601 8.21454e-07 4.89546e-07
6603 6.12308e-07 3.48162e-07
6605 1.44022e-06 7.81253e-07
6607 4.25299e-07 2.97567e-07
6609 8.67203e-07 6.89939e-07
6611 4.43942e-07 4.41599e-07
6613 6.51915e-07 4.79213e-07
6615 1.96134e-07 1.95099e-07
6617 1.96141e-07 1.95106e-07
6619 8.36314e-07 5.86247e-07
6621 8.66238e-07 6.92523e-07
6623 1.44133e-06 7.71693e-07
6625 2.73639e-06 1.01293e-06
6627 2.65599e-06 1.2021e-06
6629 1.82782e-06 8.61072e-07
6631 2.2996e-06 1.0236e-06
6633 1.85242e-06 6.50144e-07
6635 6.4596e-07 4.76657e-07
6637 1.25695e-06 5.82751e-07
6639 1.2179e-06 5.5615e-07
6641 6.15378e-07 3.50253e-07
6643 1.04381e-06 4.55017e-07
6645 1.03978e-06 5.31897e-07
6647 6.28384e-07 3.57487e-07
6649 2.26377e-07 2.25182e-07
6651 9.05548e-07 9.0077e-07
6653 2.26397e-07 2.25202e-07
6655 2.11223e-07 2.10109e-07
6657 6.33696e-07 6.30352e-07
6659 4.33436e-07 3.03341e-07
6661 1.25239e-06 5.69019e-07
6663 1.65608e-06 8.11503e-07
6665 4.33205e-07 3.04288e-07
6667 1.97133e-07 1.96092e-07
6669 8.48246e-07 5.94952e-07
6671 6.39362e-07 3.63882e-07
6675 1.0738e-06 6.41466e-07
6677 6.62903e-07 4.95128e-07
6679 4.2862e-07 3.00412e-07
6681 1.31427e-06 6.94184e-07
6683 1.56705e-06 7.32624e-07
6685 1.87094e-06 8.22808e-07
6687 1.50806e-06 8.40828e-07
6689 1.87942e-06 8.87885e-07
6691 1.87508e-06 8.39943e-07
6693 1.25264e-06 4.96037e-07
6695 6.35124e-07 3.62079e-07
6697 1.31488e-06 7.78262e-07
6699 1.37049e-06 9.80948e-07
6701 1.3067e-06 6.16035e-07
6703 1.35816e-06 7.12963e-07
6705 1.47286e-06 6.08055e-07
6707 1.25695e-06 6.5834e-07
6709 2.15435e-06 1.25486e-06
6711 2.68577e-06 9.84248e-07
6713 8.60866e-07 4.22288e-07
6715 8.04199e-07 4.81926e-07
6717 1.72319e-06 7.86325e-07
6719 8.40773e-07 4.9978e-07
6721 6.10537e-07 3.46952e-07
6723 1.47179e-06 7.47385e-07
6725 1.43182e-06 5.93128e-07
6727 1.82752e-06 8.0718e-07
6729 6.14673e-07 4.44694e-07
6731 6.5332e-07 3.72377e-07
6733 1.1034e-06 7.32229e-07
6735 1.48221e-06 7.29189e-07
6737 6.49499e-07 3.69816e-07
6739 1.30141e-06 6.7339e-07
6741 2.11588e-07 2.10472e-07
6743 8.85047e-07 4.33843e-07
6745 2.33656e-06 1.11957e-06
6747 1.86486e-06 9.29313e-07
6749 3.20699e-06 1.31712e-06
6751 2.42791e-06 1.16572e-06
6753 3.01483e-06 1.61748e-06
6755 2.13037e-06 1.90564e-06
6757 2.37041e-06 1.08341e-06
6759 1.99368e-06 1.01295e-06
6761 3.14419e-06 1.57449e-06
6763 1.71373e-06 7.28919e-07
6765 1.2877e-06 6.02495e-07
6767 1.74859e-06 6.74069e-07
6769 1.31018e-06 7.60477e-07
6771 1.05553e-06 5.40545e-07
6773 1.69639e-06 8.13368e-07
6775 2.16911e-06 8.52943e-07
6777 1.53798e-06 6.50019e-07
6779 2.17389e-06 1.07448e-06
6781 1.05892e-06 6.32163e-07
6783 1.31726e-06 8.21367e-07
6785 1.21992e-06 6.23196e-07
6787 1.94723e-06 1.02116e-06
6789 9.94794e-07 6.48271e-07
6791 1.30308e-06 6.05302e-07
6793 2.8048e-06 1.65666e-06
6795 2.49364e-06 1.15226e-06
6797 2.47193e-06 1.06201e-06
6799 2.48764e-06 1.05652e-06
6801 3.14775e-06 1.17664e-06
6803 1.88992e-06 7.9804e-07
6805 3.05857e-06 1.6743e-06
6807 2.13004e-06 1.099e-06
6809 1.51117e-06 6.25052e-07
6811 2.22466e-06 1.08981e-06
6813 2.41395e-06 9.81442e-07
6815 1.32091e-06 1.00023e-06
6817 8.23758e-07 4.91827e-07
6819 1.47813e-06 6.87089e-07
6821 4.60008e-07 3.21857e-07
6823 6.58074e-07 3.74823e-07
6825 6.10138e-07 3.46818e-07
6827 2.00146e-07 1.9909e-07
6829 4.00308e-07 3.98196e-07
6831 4.00324e-07 3.98212e-07
6833 6.27616e-07 4.55829e-07
6835 1.03772e-06 5.33654e-07
6837 1.27115e-06 5.85642e-07
6839 1.81761e-06 1.20995e-06
6841 1.33482e-06 6.25612e-07
6843 1.69831e-06 8.13391e-07
6845 1.09443e-06 5.55305e-07
6847 1.52763e-06 8.46082e-07
6849 1.77245e-06 1.04969e-06
6851 1.08709e-06 4.74002e-07
6853 1.32386e-06 9.47386e-07
6855 6.18057e-07 4.47371e-07
6857 8.65243e-07 5.37539e-07
6859 6.0468e-07 4.39986e-07
6861 4.10782e-07 2.8785e-07
6863 9.69649e-07 9.64533e-07
6865 3.87874e-07 3.85827e-07
6867 1.21703e-06 6.22231e-07
6869 3.96076e-07 2.77157e-07
6871 1.47087e-06 7.17423e-07
6873 1.49601e-06 6.33893e-07
6875 8.69842e-07 5.43077e-07
6877 1.23748e-06 5.62023e-07
6879 1.27512e-06 6.59706e-07
6881 5.82229e-07 4.29763e-07
6883 1.08076e-06 7.09617e-07
6885 1.67501e-06 6.9318e-07
6887 1.66047e-06 7.98791e-07
6889 1.59926e-06 8.74279e-07
6891 3.88554e-07 3.86503e-07
6893 2.75214e-06 9.72756e-07
6895 2.42457e-06 9.75466e-07
6897 1.74721e-06 6.73315e-07
6899 2.20403e-06 7.38427e-07
6901 1.53049e-06 7.22948e-07
6903 6.94715e-07 5.20015e-07
6905 4.26444e-07 2.9839e-07
6907 8.59615e-07 4.21903e-07
6909 2.1582e-06 8.76795e-07
6911 2.07431e-06 8.10058e-07
6913 1.02228e-06 5.40765e-07
6915 1.44551e-06 6.64186e-07
6917 6.34501e-07 4.66966e-07
6919 6.63791e-07 3.7779e-07
6921 1.52302e-06 1.10919e-06
6923 1.0717e-06 5.57238e-07
6925 1.51018e-06 7.03645e-07
6927 1.30277e-06 5.98731e-07
6929 1.79028e-06 8.91094e-07
6931 2.59507e-06 1.16235e-06
6933 1.56065e-06 8.16962e-07
6935 8.69859e-07 4.26892e-07
6937 4.36814e-07 3.05614e-07
6939 5.9242e-07 5.89294e-07
6941 8.77719e-07 4.30827e-07
6943 6.53199e-07 3.72518e-07
6945 8.81527e-07 5.2933e-07
6947 2.16823e-07 2.15679e-07
6949 1.071e-06 7.13091e-07
6951 6.30658e-07 3.58892e-07
6953 6.0842e-07 3.45936e-07
6955 6.11288e-07 4.48544e-07
6957 2.10026e-07 2.08918e-07
6959 1.44649e-06 6.68513e-07
6961 1.45958e-06 7.98587e-07
6963 1.66889e-06 8.66954e-07
6965 8.27978e-07 4.05347e-07
6967 2.00681e-07 1.99622e-07
6969 1.02898e-06 6.11488e-07
6971 2.02274e-07 2.01206e-07
6973 2.02281e-07 2.01214e-07
6975 1.45569e-06 6.7323e-07
6977 8.28209e-07 5.04759e-07
6979 4.20446e-07 2.95068e-07
6981 2.2664e-07 2.25444e-07
6985 1.2608e-06 1.07361e-06
6987 1.0632e-06 1.05759e-06
6989 2.12648e-07 2.11526e-07
6991 6.53338e-07 4.84695e-07
6993 4.41893e-07 3.10274e-07
6995 8.77568e-07 6.75536e-07
6997 6.27741e-07 4.66631e-07
6999 1.02517e-06 6.07272e-07
7001 8.40491e-07 6.63851e-07
7003 1.06395e-06 6.22539e-07
7007 4.0742e-07 2.85326e-07
7009 1.94701e-07 1.93674e-07
7011 5.99566e-07 4.45014e-07
7013 2.1754e-07 2.16392e-07
7017 8.40567e-07 5.0769e-07
7019 6.29892e-07 3.58031e-07
7021 5.99783e-07 4.38336e-07
7025 1.94511e-07 1.93484e-07
7027 1.42069e-06 6.49773e-07
7029 1.94564e-06 8.78257e-07
7031 1.45383e-06 7.13542e-07
7033 1.66487e-06 7.06303e-07
7035 1.8055e-06 8.84733e-07
7037 2.05661e-06 1.04878e-06
7039 1.66748e-06 6.86952e-07
7041 1.62489e-06 7.78734e-07
7043 8.16241e-07 4.00429e-07
7045 8.52006e-07 5.03687e-07
7047 1.31075e-06 5.90273e-07
7049 1.85524e-06 9.05681e-07
7051 8.30817e-07 4.0734e-07
7053 1.26925e-06 5.02347e-07
7055 2.26954e-06 1.07466e-06
7057 1.89469e-06 9.95507e-07
7059 2.98321e-06 1.49595e-06
7061 1.4615e-06 7.5969e-07
7063 8.38919e-07 4.10996e-07
7065 2.92099e-06 1.12573e-06
7067 2.49301e-06 1.13174e-06
7069 8.601e-07 4.21908e-07
7071 1.92006e-06 1.11246e-06
7073 1.07916e-06 5.64973e-07
7075 1.97069e-06 8.83186e-07
7077 2.17819e-06 1.02232e-06
7079 1.55196e-06 7.14079e-07
7081 1.07563e-06 4.69123e-07
7083 1.93825e-06 9.15248e-07
7085 2.43937e-06 1.36671e-06
7087 2.17641e-06 1.25977e-06
7089 1.06542e-06 6.31498e-07
7091 1.89654e-06 1.07759e-06
7093 4.19109e-07 2.93223e-07
7095 1.15302e-06 6.89603e-07
7097 6.76968e-07 5.08032e-07
7099 1.09801e-06 5.77844e-07
7101 6.77027e-07 5.08076e-07
7103 1.30506e-06 6.81016e-07
7105 8.47059e-07 6.57978e-07
7107 8.47093e-07 6.58004e-07
7109 1.32141e-06 9.27905e-07
7111 1.35492e-06 7.06207e-07
7113 6.63167e-07 4.95498e-07
7115 1.50505e-06 8.41017e-07
7117 1.07874e-06 7.04904e-07
7119 1.36025e-06 6.17594e-07
7121 1.31449e-06 7.51564e-07
7123 6.77271e-07 4.96254e-07
7125 4.7204e-07 3.30259e-07
7127 2.24698e-06 1.42609e-06
7129 6.64456e-07 6.60949e-07
7131 1.07376e-06 6.29411e-07
7133 1.15774e-06 8.32458e-07
7135 8.86125e-07 5.46469e-07
7137 6.45356e-07 4.73627e-07
7139 9.01534e-07 7.24837e-07
7141 1.77126e-06 1.13546e-06
7143 6.21741e-07 4.63235e-07
7145 6.46031e-07 3.67951e-07
7147 1.27899e-06 6.55838e-07
7149 2.60468e-06 1.05014e-06
7151 2.76457e-06 1.18194e-06
7153 1.91982e-06 1.16656e-06
7155 1.30841e-06 7.3587e-07
7157 1.44928e-06 9.17437e-07
7159 2.15118e-06 8.1852e-07
7161 1.26691e-06 5.72363e-07
7163 1.76369e-06 8.09374e-07
7165 1.29214e-06 8.98476e-07
7167 6.52868e-07 4.8044e-07
7169 6.55981e-07 4.83191e-07
7171 1.49483e-06 6.89178e-07
7173 8.63698e-07 5.25926e-07
7175 1.52115e-06 7.06141e-07
7177 1.28624e-06 5.92972e-07
7179 1.73453e-06 7.93822e-07
7181 1.52055e-06 9.34673e-07
7183 2.61051e-06 9.88318e-07
7185 1.31828e-06 5.21113e-07
7187 1.27756e-06 5.05252e-07
7189 1.07325e-06 5.55096e-07
7191 1.90387e-06 8.49448e-07
7193 1.4799e-06 6.05577e-07
7195 4.36677e-07 4.34372e-07
7197 6.70652e-07 3.81285e-07
7199 1.97927e-06 1.54817e-06
7201 2.58788e-06 1.44521e-06
7203 2.16111e-06 9.35295e-07
7205 1.09639e-06 4.78328e-07
7207 1.35481e-06 6.30299e-07
7209 1.35737e-06 7.02603e-07
7211 1.08782e-06 5.68259e-07
7213 2.15003e-06 8.41785e-07
7215 1.28949e-06 5.98884e-07
7217 8.82671e-07 4.3221e-07
7219 1.5212e-06 6.37507e-07
7221 4.28809e-07 3.00041e-07
7223 6.48078e-07 4.80698e-07
7225 1.0631e-06 8.65576e-07
7227 2.18483e-07 2.1733e-07
7229 1.07282e-06 5.56872e-07
7231 1.70871e-06 9.82671e-07
7233 1.96455e-06 9.2958e-07
7235 8.75444e-07 6.91202e-07
7237 8.69689e-07 5.26018e-07
7239 4.29753e-07 3.0071e-07
7241 2.18547e-07 2.17394e-07
7243 1.3259e-06 8.28272e-07
7245 1.10554e-06 4.81595e-07
7247 1.07755e-06 5.58521e-07
7249 1.27718e-06 5.06384e-07
7251 8.46888e-07 5.01717e-07
7253 1.07285e-06 6.27443e-07
7255 2.2677e-06 1.19722e-06
7257 1.2799e-06 7.77601e-07
7259 1.42258e-06 1.02859e-06
7261 1.72442e-06 7.89377e-07
7263 4.28608e-07 3.00678e-07
