#sequence_separation contact_probability stderr
365 0.000141999 1.47066e-05
367 0.000128142 1.2436e-05
369 0.000125211 1.5823e-05
371 0.000119568 1.58576e-05
373 0.000121341 1.47986e-05
375 0.00011513 1.3782e-05
377 0.000110815 1.38983e-05
379 0.000106104 1.30678e-05
381 0.0001166 1.48011e-05
383 0.000113823 1.40505e-05
385 0.000131557 1.43576e-05
387 0.00010796 1.27833e-05
389 0.000110283 1.56644e-05
391 0.000109805 1.47614e-05
393 0.000117521 1.39403e-05
395 0.000109348 1.49739e-05
397 0.00011585 1.48533e-05
399 0.000118087 1.57566e-05
401 0.000106715 1.25074e-05
403 9.63631e-05 1.16863e-05
405 9.50009e-05 1.401e-05
407 0.00011752 1.34969e-05
409 0.000130511 1.56541e-05
411 0.000115351 1.42315e-05
413 0.00010627 1.17145e-05
415 0.000114591 1.57385e-05
417 0.000113565 1.56076e-05
419 0.000108443 1.34443e-05
421 8.61954e-05 1.093e-05
423 9.35575e-05 1.15932e-05
425 8.23109e-05 1.17583e-05
427 0.000101596 1.3952e-05
429 9.95436e-05 1.44576e-05
431 8.18264e-05 1.33126e-05
433 9.03221e-05 1.34679e-05
435 8.70818e-05 1.21659e-05
437 9.9967e-05 1.48585e-05
439 9.76487e-05 1.53015e-05
441 8.48723e-05 1.16321e-05
443 0.000102283 1.44721e-05
445 7.89741e-05 1.0382e-05
447 7.79945e-05 1.14538e-05
449 7.28517e-05 1.05306e-05
451 8.87167e-05 1.35502e-05
453 8.96074e-05 1.29895e-05
455 0.000106417 1.64448e-05
457 9.92039e-05 1.312e-05
459 7.73481e-05 1.30359e-05
461 8.28514e-05 1.23735e-05
463 8.08688e-05 1.18916e-05
465 9.72451e-05 1.25836e-05
467 0.000106701 1.52769e-05
469 7.97504e-05 1.1494e-05
471 7.7508e-05 1.10693e-05
473 6.12674e-05 9.5048e-06
475 6.96271e-05 1.04168e-05
477 7.0769e-05 1.00878e-05
479 7.20202e-05 9.88306e-06
481 8.09063e-05 1.20413e-05
483 7.89501e-05 1.32143e-05
485 8.60196e-05 1.36873e-05
487 6.60288e-05 9.71419e-06
489 7.78918e-05 1.16519e-05
491 7.67309e-05 1.35056e-05
493 6.90195e-05 9.95327e-06
495 6.67327e-05 1.06803e-05
497 7.32214e-05 1.21726e-05
499 7.94573e-05 1.25162e-05
501 7.26748e-05 1.04719e-05
503 6.28853e-05 8.92711e-06
505 7.25455e-05 1.02439e-05
507 8.66083e-05 1.26805e-05
509 0.00010798 1.39679e-05
511 8.60598e-05 1.15497e-05
513 9.41545e-05 1.38761e-05
515 8.69395e-05 1.14418e-05
517 7.00601e-05 9.12184e-06
519 8.10004e-05 1.28099e-05
521 7.971e-05 1.16386e-05
523 9.20056e-05 1.26034e-05
525 8.17752e-05 1.25003e-05
527 8.4336e-05 1.15699e-05
529 8.52762e-05 1.26323e-05
531 6.9073e-05 1.12397e-05
533 7.67753e-05 1.09498e-05
535 7.58426e-05 1.23175e-05
537 5.97632e-05 1.14545e-05
539 5.9129e-05 9.77916e-06
541 8.93206e-05 1.25295e-05
543 8.19203e-05 1.2581e-05
545 6.97481e-05 1.09058e-05
547 6.7269e-05 1.16093e-05
549 5.08474e-05 8.87067e-06
551 7.05247e-05 9.68195e-06
553 4.59366e-05 9.08073e-06
555 6.14441e-05 9.86511e-06
557 6.70699e-05 1.04465e-05
559 8.01647e-05 1.31078e-05
561 6.32088e-05 9.30531e-06
563 5.94394e-05 9.34214e-06
565 7.4261e-05 1.26123e-05
567 7.03164e-05 1.20061e-05
569 7.3092e-05 9.84925e-06
571 6.84137e-05 9.61271e-06
573 6.98973e-05 1.12314e-05
575 6.86515e-05 1.0231e-05
577 6.29054e-05 1.2876e-05
579 5.44202e-05 1.11626e-05
581 5.29102e-05 9.77723e-06
583 5.15527e-05 9.80935e-06
585 6.26447e-05 1.16826e-05
587 6.28718e-05 1.04686e-05
589 6.812e-05 9.55223e-06
591 6.24194e-05 1.02507e-05
593 6.17024e-05 1.00863e-05
595 5.98744e-05 9.66422e-06
597 6.27385e-05 1.06104e-05
599 5.96586e-05 9.92093e-06
601 5.52259e-05 8.91838e-06
603 5.74344e-05 8.30157e-06
605 6.33732e-05 1.10193e-05
607 8.17788e-05 1.25588e-05
609 5.63767e-05 9.71812e-06
611 7.58077e-05 1.25391e-05
613 5.41065e-05 1.0909e-05
615 6.0812e-05 1.02539e-05
617 6.16216e-05 1.03589e-05
619 5.20378e-05 9.75582e-06
621 5.41379e-05 1.02336e-05
623 5.76662e-05 1.09763e-05
625 5.66444e-05 1.25477e-05
627 4.48271e-05 8.50647e-06
629 4.94076e-05 1.01758e-05
631 5.64764e-05 9.78667e-06
633 4.53824e-05 8.43424e-06
635 5.03038e-05 7.59911e-06
637 4.69481e-05 7.30701e-06
639 3.75553e-05 7.22762e-06
641 4.10723e-05 7.4516e-06
643 4.73288e-05 8.16033e-06
645 4.94527e-05 7.94697e-06
647 6.20326e-05 9.77756e-06
649 4.50241e-05 8.29071e-06
651 4.40706e-05 8.35034e-06
653 4.18809e-05 8.68716e-06
655 5.37509e-05 9.64434e-06
657 4.49144e-05 7.87914e-06
659 4.99181e-05 9.58926e-06
661 4.2127e-05 8.27003e-06
663 5.09006e-05 9.29688e-06
665 5.95694e-05 1.2063e-05
667 4.66035e-05 1.0595e-05
669 5.14463e-05 1.04036e-05
671 4.48814e-05 1.03934e-05
673 4.44737e-05 9.61633e-06
675 4.44652e-05 9.91006e-06
677 4.3651e-05 8.88551e-06
679 5.02212e-05 7.97864e-06
681 4.95006e-05 9.42108e-06
683 5.45558e-05 9.29791e-06
685 5.8189e-05 1.0274e-05
687 5.83102e-05 1.00081e-05
689 4.10701e-05 7.87909e-06
691 6.08085e-05 1.37695e-05
693 4.83263e-05 1.11072e-05
695 4.60014e-05 1.17788e-05
697 4.91788e-05 1.06803e-05
699 4.52435e-05 9.78742e-06
701 3.37181e-05 8.60706e-06
703 3.4424e-05 7.96038e-06
705 4.91863e-05 1.13557e-05
707 5.02981e-05 1.32768e-05
709 4.06959e-05 9.5593e-06
711 4.2755e-05 1.01029e-05
713 3.27042e-05 9.46544e-06
715 3.45647e-05 8.03374e-06
717 4.94415e-05 9.33371e-06
719 4.88047e-05 1.15371e-05
721 4.1249e-05 1.17958e-05
723 4.33824e-05 8.73729e-06
725 5.40776e-05 1.31598e-05
727 6.46322e-05 1.58529e-05
729 4.25672e-05 1.0291e-05
731 4.51791e-05 9.37716e-06
733 4.89245e-05 1.03684e-05
735 4.123e-05 9.2048e-06
737 3.65855e-05 7.5548e-06
739 4.19432e-05 8.36255e-06
741 4.53885e-05 8.32069e-06
743 5.46496e-05 1.12173e-05
745 5.2788e-05 9.47906e-06
747 4.91274e-05 9.59251e-06
749 5.88291e-05 1.31484e-05
751 5.87179e-05 1.37868e-05
753 4.64346e-05 9.74365e-06
755 6.15288e-05 1.11193e-05
757 6.34181e-05 1.29155e-05
759 4.55935e-05 9.77589e-06
761 4.70811e-05 1.07804e-05
763 5.4564e-05 1.19344e-05
765 6.39981e-05 1.24612e-05
767 4.97042e-05 1.05724e-05
769 4.61379e-05 9.69849e-06
771 5.44763e-05 1.16622e-05
773 3.96505e-05 8.69872e-06
775 4.76226e-05 1.14187e-05
777 2.57478e-05 5.82002e-06
779 3.18064e-05 7.96283e-06
781 4.23613e-05 8.76031e-06
783 3.41351e-05 8.91564e-06
785 4.16272e-05 9.4122e-06
787 5.11237e-05 1.18993e-05
789 4.30122e-05 1.07759e-05
791 3.77373e-05 8.75801e-06
793 3.47063e-05 8.47652e-06
795 4.36279e-05 8.42739e-06
797 4.23191e-05 9.38144e-06
799 4.18449e-05 8.46741e-06
801 3.89236e-05 1.01146e-05
803 4.02815e-05 9.2998e-06
805 4.32543e-05 9.73913e-06
807 3.62633e-05 7.59208e-06
809 3.68697e-05 8.45593e-06
811 3.32291e-05 7.89021e-06
813 3.61352e-05 8.1536e-06
815 3.21228e-05 7.11291e-06
817 3.39797e-05 8.08698e-06
819 3.82449e-05 7.80642e-06
821 4.7634e-05 1.31675e-05
823 3.35791e-05 8.02963e-06
825 3.11379e-05 7.08364e-06
827 3.58817e-05 8.22592e-06
829 4.06159e-05 9.58208e-06
831 2.46399e-05 6.5588e-06
833 2.75263e-05 7.77216e-06
835 2.94504e-05 6.67846e-06
837 3.57338e-05 7.96732e-06
839 4.08127e-05 8.94902e-06
841 3.05255e-05 8.20663e-06
843 3.72883e-05 8.04972e-06
845 2.36809e-05 6.87715e-06
847 3.81623e-05 9.65403e-06
849 3.20894e-05 6.48431e-06
851 3.90843e-05 7.98439e-06
853 4.27885e-05 8.58678e-06
855 3.56808e-05 7.79067e-06
857 3.50204e-05 9.26098e-06
859 4.21237e-05 9.83365e-06
861 4.25906e-05 1.01354e-05
863 2.83904e-05 6.28089e-06
865 3.12639e-05 7.07771e-06
867 2.14673e-05 6.77378e-06
869 2.17954e-05 7.16518e-06
871 3.55074e-05 8.72341e-06
873 3.57055e-05 8.3243e-06
875 2.38483e-05 6.50039e-06
877 3.45451e-05 8.43322e-06
879 2.64804e-05 6.15236e-06
881 2.84061e-05 7.0574e-06
883 2.78138e-05 8.23922e-06
885 2.50126e-05 5.87294e-06
887 2.36927e-05 6.17931e-06
889 2.84392e-05 8.23886e-06
891 2.26417e-05 7.70586e-06
893 2.31724e-05 6.71796e-06
895 1.94423e-05 5.35153e-06
897 2.794e-05 6.316e-06
899 3.07171e-05 7.01485e-06
901 2.83987e-05 8.50193e-06
903 2.46555e-05 6.68807e-06
905 2.52227e-05 5.77047e-06
907 2.37087e-05 5.90633e-06
909 2.31664e-05 5.15858e-06
911 1.54126e-05 4.37268e-06
913 1.68821e-05 4.78676e-06
915 1.24039e-05 3.74124e-06
917 1.87611e-05 7.45316e-06
919 2.57546e-05 6.53228e-06
921 2.86631e-05 7.89367e-06
923 2.65088e-05 5.99813e-06
925 2.12066e-05 5.22875e-06
927 2.25566e-05 6.27277e-06
929 2.18335e-05 6.3757e-06
931 2.53229e-05 6.44701e-06
933 2.29924e-05 6.47418e-06
935 1.60548e-05 4.42089e-06
937 2.39116e-05 6.16327e-06
939 2.76197e-05 7.47519e-06
941 2.31574e-05 6.97858e-06
943 2.29898e-05 7.29381e-06
945 2.35489e-05 6.35066e-06
947 2.07865e-05 6.17919e-06
949 1.98274e-05 4.71423e-06
951 2.25278e-05 5.47674e-06
953 2.33584e-05 6.27905e-06
955 1.7614e-05 5.48874e-06
957 2.12592e-05 5.27772e-06
959 2.14353e-05 5.36074e-06
961 1.47247e-05 5.24264e-06
963 1.98375e-05 5.01768e-06
965 2.24388e-05 6.4178e-06
967 1.4883e-05 5.84535e-06
969 2.02968e-05 6.10297e-06
971 1.71166e-05 4.5379e-06
973 2.03107e-05 5.85127e-06
975 2.0135e-05 6.74992e-06
977 1.82493e-05 6.56453e-06
979 2.73823e-05 8.30875e-06
981 2.1562e-05 5.57764e-06
983 3.03902e-05 7.27179e-06
985 2.21669e-05 6.60549e-06
987 1.94416e-05 5.95988e-06
989 1.27325e-05 4.03369e-06
991 1.847e-05 5.47116e-06
993 1.34467e-05 4.13451e-06
995 1.83566e-05 6.3401e-06
997 2.00519e-05 5.42573e-06
999 1.76196e-05 5.56023e-06
1001 1.97061e-05 6.67638e-06
1003 3.42928e-05 9.20958e-06
1005 2.34199e-05 5.75075e-06
1007 2.80439e-05 8.05404e-06
1009 3.02925e-05 6.70624e-06
1011 2.76425e-05 8.63616e-06
1013 2.23026e-05 5.92779e-06
1015 1.44612e-05 3.9507e-06
1017 1.99306e-05 6.54303e-06
1019 3.26633e-05 8.66193e-06
1021 2.45715e-05 6.28151e-06
1023 1.81434e-05 5.14441e-06
1025 2.30675e-05 6.65426e-06
1027 2.73763e-05 7.40524e-06
1029 2.31161e-05 7.7592e-06
1031 2.58633e-05 5.90672e-06
1033 2.64491e-05 6.28917e-06
1035 1.43642e-05 4.20624e-06
1037 1.64258e-05 4.36257e-06
1039 2.18466e-05 6.54725e-06
1041 1.40209e-05 5.29508e-06
1043 2.32383e-05 6.65592e-06
1045 1.25444e-05 4.32007e-06
1047 1.22912e-05 4.57155e-06
1049 1.30378e-05 4.73804e-06
1051 2.1738e-05 8.33672e-06
1053 1.51289e-05 4.52393e-06
1055 1.37461e-05 5.00862e-06
1057 1.12973e-05 3.57175e-06
1059 1.24704e-05 3.98624e-06
1061 1.16817e-05 3.97191e-06
1063 1.65777e-05 4.59318e-06
1065 2.05587e-05 6.80302e-06
1067 2.02357e-05 5.28872e-06
1069 1.6123e-05 4.6051e-06
1071 2.31037e-05 5.79896e-06
1073 1.81486e-05 6.0607e-06
1075 2.38409e-05 6.40398e-06
1077 2.11802e-05 5.71409e-06
1079 1.92209e-05 5.32958e-06
1081 1.65527e-05 4.36299e-06
1083 1.69345e-05 5.16653e-06
1085 1.85031e-05 5.24868e-06
1087 1.66828e-05 4.79776e-06
1089 1.89658e-05 6.72629e-06
1091 1.08791e-05 5.39242e-06
1093 2.29016e-05 7.46653e-06
1095 1.52223e-05 5.14811e-06
1097 1.1406e-05 3.85306e-06
1099 1.48381e-05 4.94488e-06
1101 1.4939e-05 5.02778e-06
1103 2.17296e-05 6.40815e-06
1105 1.73827e-05 5.12224e-06
1107 1.11117e-05 4.37695e-06
1109 1.65108e-05 5.77037e-06
1111 2.48071e-05 8.13169e-06
1113 1.3327e-05 5.03644e-06
1115 1.62983e-05 8.24451e-06
1117 1.53947e-05 6.61862e-06
1119 2.60653e-05 7.71584e-06
1121 1.8608e-05 4.68913e-06
1123 2.05497e-05 6.10134e-06
1125 3.05085e-05 8.75525e-06
1127 2.61815e-05 6.87615e-06
1129 2.5451e-05 8.10488e-06
1131 1.97138e-05 6.26038e-06
1133 2.59888e-05 7.2438e-06
1135 1.7209e-05 5.7346e-06
1137 1.38886e-05 4.90072e-06
1139 1.88827e-05 7.10401e-06
1141 2.24668e-05 6.61797e-06
1143 2.93651e-05 7.56952e-06
1145 1.75824e-05 4.90841e-06
1147 2.94192e-05 8.58628e-06
1149 2.32113e-05 8.49414e-06
1151 3.36149e-05 9.64587e-06
1153 2.23423e-05 5.98564e-06
1155 2.23816e-05 6.02272e-06
1157 1.89979e-05 5.3042e-06
1159 2.05303e-05 6.98327e-06
1161 1.94297e-05 6.38168e-06
1163 2.1265e-05 6.10949e-06
1165 1.9371e-05 6.36732e-06
1167 1.79784e-05 6.49009e-06
1169 2.37253e-05 6.59518e-06
1171 2.09533e-05 6.59811e-06
1173 1.75463e-05 5.55499e-06
1175 1.73066e-05 5.30327e-06
1177 2.05942e-05 6.38185e-06
1179 2.28299e-05 7.18967e-06
1181 1.46118e-05 5.05025e-06
1183 2.04313e-05 5.3729e-06
1185 1.45545e-05 4.79518e-06
1187 1.3638e-05 4.85506e-06
1189 1.8521e-05 6.82614e-06
1191 3.3099e-05 8.89557e-06
1193 2.50104e-05 8.14921e-06
1195 2.2926e-05 8.05779e-06
1197 1.30849e-05 3.91301e-06
1199 1.38608e-05 3.69321e-06
1201 7.72372e-06 2.6283e-06
1203 1.18786e-05 4.51638e-06
1205 8.59469e-06 3.82966e-06
1207 1.03544e-05 2.94885e-06
1209 1.35911e-05 5.53407e-06
1211 2.44733e-05 8.66247e-06
1213 1.45734e-05 5.2425e-06
1215 1.96894e-05 7.04468e-06
1217 1.34755e-05 4.51362e-06
1219 2.32527e-05 6.73382e-06
1221 1.39053e-05 4.64392e-06
1223 2.31127e-05 8.23091e-06
1225 2.2932e-05 6.36578e-06
1227 2.11625e-05 5.82784e-06
1229 1.72653e-05 4.61106e-06
1231 2.19106e-05 6.82573e-06
1233 2.39473e-05 8.24669e-06
1235 1.84096e-05 5.22591e-06
1237 1.73108e-05 5.66172e-06
1239 1.4742e-05 6.20998e-06
1241 9.68073e-06 3.69608e-06
1243 1.33305e-05 4.39225e-06
1245 2.34345e-05 7.8969e-06
1247 1.68914e-05 6.45974e-06
1249 1.0785e-05 3.075e-06
1251 6.81243e-06 2.89774e-06
1253 1.21693e-05 5.07429e-06
1255 1.66222e-05 5.28539e-06
1257 1.92527e-05 6.16849e-06
1259 2.64893e-05 7.72101e-06
1261 2.05842e-05 6.08671e-06
1263 1.93104e-05 5.61876e-06
1265 1.07328e-05 3.3469e-06
1267 2.03199e-05 5.85191e-06
1269 1.70361e-05 4.9738e-06
1271 2.07259e-05 6.48585e-06
1273 2.07785e-05 6.5965e-06
1275 1.39061e-05 3.93264e-06
1277 2.29066e-05 7.38992e-06
1279 1.3885e-05 4.63309e-06
1281 1.01417e-05 3.97748e-06
1283 1.07803e-05 4.32243e-06
1285 1.36741e-05 4.59065e-06
1287 1.63197e-05 4.70242e-06
1289 2.03668e-05 6.22891e-06
1291 7.62447e-06 2.9194e-06
1293 1.31596e-05 5.31962e-06
1295 1.14323e-05 4.51897e-06
1297 1.34368e-05 4.98576e-06
1299 5.78028e-06 2.62978e-06
1301 1.0831e-05 3.63514e-06
1303 8.89538e-06 3.70748e-06
1305 1.194e-05 4.27889e-06
1307 1.02048e-05 3.42975e-06
1309 7.21126e-06 2.63433e-06
1311 8.87801e-06 3.41296e-06
1313 8.80836e-06 3.72693e-06
1315 9.27455e-06 4.18026e-06
1317 2.22475e-05 6.78684e-06
1319 1.77285e-05 5.53729e-06
1321 2.36687e-05 6.47287e-06
1323 2.03686e-05 6.62021e-06
1325 2.00289e-05 6.75057e-06
1327 2.37454e-05 7.7131e-06
1329 2.30634e-05 5.6903e-06
1331 2.37854e-05 6.62864e-06
1333 2.06303e-05 6.68015e-06
1335 1.59675e-05 5.42832e-06
1337 1.9978e-05 5.30668e-06
1339 8.96506e-06 3.16768e-06
1341 1.20794e-05 3.90415e-06
1343 2.56728e-05 8.44548e-06
1345 1.41807e-05 4.06404e-06
1347 1.71452e-05 4.75272e-06
1349 2.09716e-05 6.03739e-06
1351 1.22462e-05 3.82552e-06
1353 1.90765e-05 5.66678e-06
1355 1.39385e-05 4.18643e-06
1357 1.3145e-05 3.89477e-06
1359 9.10363e-06 2.902e-06
1361 1.48466e-05 5.05485e-06
1363 1.32391e-05 4.5941e-06
1365 7.19767e-06 3.06658e-06
1367 1.34745e-05 4.9201e-06
1369 1.43395e-05 5.79977e-06
1371 1.76297e-05 5.03376e-06
1373 2.02644e-05 6.70364e-06
1375 1.66142e-05 4.59962e-06
1377 1.58786e-05 4.61327e-06
1379 1.35633e-05 3.83579e-06
1381 1.22133e-05 3.9037e-06
1383 1.33527e-05 3.95624e-06
1385 1.89576e-05 5.48726e-06
1387 2.10858e-05 6.17269e-06
1389 1.32437e-05 4.19402e-06
1391 9.81195e-06 4.43434e-06
1393 7.92517e-06 2.69161e-06
1395 1.20871e-05 3.80871e-06
1397 1.50385e-05 4.14919e-06
1399 1.45192e-05 5.391e-06
1401 9.76198e-06 3.21634e-06
1403 1.20327e-05 4.32181e-06
1405 1.57499e-05 6.38368e-06
1407 1.65578e-05 6.43665e-06
1409 1.94468e-05 7.51639e-06
1411 2.3019e-05 9.55901e-06
1413 1.66673e-05 6.7424e-06
1415 1.39961e-05 5.6674e-06
1417 9.78409e-06 4.43893e-06
1419 8.86976e-06 4.44066e-06
1421 1.26804e-05 4.91777e-06
1423 1.86823e-05 6.48266e-06
1425 5.92524e-06 2.70199e-06
1427 6.78697e-06 2.8356e-06
1429 5.88561e-06 4.07169e-06
1431 1.08201e-05 3.64014e-06
1433 1.10684e-05 3.44297e-06
1435 7.93548e-06 3.94823e-06
1437 9.78605e-06 3.51721e-06
1439 9.59715e-06 5.29795e-06
1441 9.84946e-06 4.70834e-06
1443 1.11867e-05 4.30738e-06
1445 1.7262e-05 7.25624e-06
1447 1.20873e-05 4.35801e-06
1449 1.963e-05 7.68124e-06
1451 6.98986e-06 3.25343e-06
1453 1.21687e-05 4.37132e-06
1455 1.90125e-05 9.63035e-06
1457 1.60868e-05 5.96789e-06
1459 1.27436e-05 5.8173e-06
1461 1.69205e-05 5.97577e-06
1463 1.20746e-05 4.30461e-06
1465 1.37334e-05 5.65918e-06
1467 2.09814e-05 6.78226e-06
1469 2.03029e-05 6.93336e-06
1471 1.755e-05 6.38578e-06
1473 2.13853e-05 7.36085e-06
1475 1.597e-05 6.0693e-06
1477 1.58159e-05 6.87995e-06
1479 1.68603e-05 7.83728e-06
1481 1.73168e-05 6.5904e-06
1483 1.10466e-05 3.41784e-06
1485 1.1027e-05 4.49379e-06
1487 6.96511e-06 3.56011e-06
1489 1.10949e-05 4.20804e-06
1491 1.60809e-05 8.30002e-06
1493 1.10968e-05 4.42443e-06
1495 1.31321e-05 5.45073e-06
1497 9.8745e-06 4.28482e-06
1499 8.04504e-06 3.40501e-06
1501 1.47195e-05 5.26234e-06
1503 1.183e-05 4.01787e-06
1505 1.18868e-05 4.69665e-06
1507 9.82937e-06 4.71697e-06
1509 4.89981e-06 3.21979e-06
1511 1.27372e-05 5.82054e-06
1513 1.28307e-05 4.53991e-06
1515 1.09388e-05 3.93843e-06
1517 9.25539e-06 3.96962e-06
1519 1.09832e-05 4.94063e-06
1521 1.19063e-05 4.41384e-06
1523 1.23301e-05 4.5112e-06
1525 2.49919e-05 7.61613e-06
1527 1.57065e-05 4.74245e-06
1529 1.49251e-05 5.33242e-06
1531 1.39333e-05 3.95199e-06
1533 1.60094e-05 5.28879e-06
1535 1.78721e-05 4.77483e-06
1537 1.91134e-05 6.01034e-06
1539 1.19843e-05 4.51011e-06
1541 1.90254e-05 6.13131e-06
1543 9.97073e-06 3.8673e-06
1545 3.9167e-06 1.92113e-06
1547 4.86598e-06 2.85303e-06
1549 1.08205e-05 3.88345e-06
1551 8.98749e-06 4.05647e-06
1553 1.58582e-05 5.67147e-06
1555 1.25991e-05 5.17383e-06
1557 1.06801e-05 3.84015e-06
1559 1.37847e-05 5.29868e-06
1561 1.07881e-05 4.32195e-06
1563 3.9404e-06 1.93121e-06
1565 9.82296e-06 3.99998e-06
1567 8.9117e-06 3.96609e-06
1569 1.28639e-05 5.87922e-06
1571 5.01004e-06 2.18613e-06
1573 5.00504e-06 2.59668e-06
