1 3_1#3_1#10_9#3_1#10_134#4_1
1 3_1#3_1#3_1#3_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#10_67#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#5_2
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_2
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#6_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#6_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#8_4#5_2
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#8_6
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#4_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#4_1#3_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#5_1#4_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#5_2
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#5_2#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#5_2#3_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#5_2#5_2#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#5_2#6_3
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#6_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#7_5#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#8_20#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1#3_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1#4_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1#6_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1#8_13#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_2#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_2#4_1#5_2
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#6_2#6_2#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#6_3#5_2#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#7_1#6_3#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#7_5#8_4
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#3_1#4_1#3_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#4_1#3_1#5_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#4_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#4_1#5_2#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#5_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#5_1#3_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#5_2#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#6_2#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#6_2#3_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#8_13#5_2
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1#4_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1#5_2
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_2#4_1#3_1#3_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_2#4_1#5_2#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_2#4_1#6_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_2#5_1#6_2#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#6_2#5_2
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#7_2#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#DT11a337#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#DT11a343#4_1#5_2
1 3_1#3_1#3_1#3_1#3_1#3_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#4_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#4_1#3_1#4_1#5_1#6_2#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#4_1#3_1#6_1#3_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#4_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#4_1#4_1#10_57#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#4_1#4_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#4_1#5_2#5_1#6_2#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#4_1#5_2#5_2
1 3_1#3_1#3_1#3_1#3_1#3_1#4_1#6_2#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#4_1#8_14#4_1
