1 10_153#7_6#6_1#4_1
1 10_47#5_1#5_2
1 10_67#7_7
1 3_1#10_1#4_1#3_1#4_1
1 3_1#10_127
1 3_1#10_132#5_2#6_2#3_1
1 3_1#10_137#3_1#6_2#4_1
1 3_1#10_140#5_1#4_1
1 3_1#10_143
1 3_1#10_146
1 3_1#10_151#5_2#5_2#4_1#3_1
1 3_1#10_24#5_2
1 3_1#10_49#4_1#4_1#3_1
1 3_1#3_1#10_124#DT13n1803
1 3_1#3_1#10_132#4_1
1 3_1#3_1#10_134#3_1
1 3_1#3_1#10_134#4_1
1 3_1#3_1#10_134#8_8
1 3_1#3_1#10_136#4_1
1 3_1#3_1#10_136#5_2#8_14#9_21#3_1
1 3_1#3_1#10_137#7_7#3_1
1 3_1#3_1#10_143#5_2#3_1
1 3_1#3_1#10_145#8_7#5_2
1 3_1#3_1#10_146#5_2
1 3_1#3_1#10_151#6_1#4_1#3_1
1 3_1#3_1#10_16#8_4
1 3_1#3_1#10_18#10_25#4_1
1 3_1#3_1#10_19#DT12n694
1 3_1#3_1#10_28#7_5#10_32#3_1
1 3_1#3_1#10_28#DT14n23094#4_1
1 3_1#3_1#10_29#3_1
1 3_1#3_1#10_3#9_8#3_1
1 3_1#3_1#10_34#5_2#3_1
1 3_1#3_1#10_34#DT13n282
1 3_1#3_1#10_55#4_1
1 3_1#3_1#10_77#7_2
1 3_1#3_1#10_8#4_1#3_1
1 3_1#3_1#3_1#10_11#5_2#3_1
1 3_1#3_1#3_1#10_12#4_1
1 3_1#3_1#3_1#10_124
1 3_1#3_1#3_1#10_126
1 3_1#3_1#3_1#10_132#3_1#5_2#3_1
1 3_1#3_1#3_1#10_132#6_1
1 3_1#3_1#3_1#10_132#DT14a5600
1 3_1#3_1#3_1#10_133
1 3_1#3_1#3_1#10_133#3_1
1 3_1#3_1#3_1#10_136#7_7
1 3_1#3_1#3_1#10_137#3_1
1 3_1#3_1#3_1#10_137#3_1#9_42
1 3_1#3_1#3_1#10_138#4_1
1 3_1#3_1#3_1#10_143#4_1
1 3_1#3_1#3_1#10_144#5_2#4_1
1 3_1#3_1#3_1#10_161#DT16n49326
1 3_1#3_1#3_1#10_2#5_1#5_2
1 3_1#3_1#3_1#10_2#6_2#4_1
1 3_1#3_1#3_1#10_24#3_1#3_1
1 3_1#3_1#3_1#10_28#4_1
1 3_1#3_1#3_1#10_31#5_2#3_1
1 3_1#3_1#3_1#10_33#10_124#5_2
1 3_1#3_1#3_1#10_36#10_125#3_1
1 3_1#3_1#3_1#10_39
1 3_1#3_1#3_1#10_4
1 3_1#3_1#3_1#10_41#4_1
1 3_1#3_1#3_1#10_47#8_20#4_1
1 3_1#3_1#3_1#10_6
1 3_1#3_1#3_1#10_6#4_1#3_1
1 3_1#3_1#3_1#10_77#3_1#3_1
1 3_1#3_1#3_1#10_78#8_10
1 3_1#3_1#3_1#3_1#10_124#3_1
1 3_1#3_1#3_1#3_1#10_124#5_2#4_1#5_2#4_1
1 3_1#3_1#3_1#3_1#10_126
1 3_1#3_1#3_1#3_1#10_128#4_1
1 3_1#3_1#3_1#3_1#10_131#5_2
1 3_1#3_1#3_1#3_1#10_133#4_1
1 3_1#3_1#3_1#3_1#10_136
1 3_1#3_1#3_1#3_1#10_138#4_1
1 3_1#3_1#3_1#3_1#10_139#3_1
1 3_1#3_1#3_1#3_1#10_140#4_1#5_2
1 3_1#3_1#3_1#3_1#10_145#3_1
1 3_1#3_1#3_1#3_1#10_151#8_13#8_21#3_1
1 3_1#3_1#3_1#3_1#10_153#6_2#4_1#3_1
1 3_1#3_1#3_1#3_1#10_161#4_1
1 3_1#3_1#3_1#3_1#10_20
1 3_1#3_1#3_1#3_1#10_21
1 3_1#3_1#3_1#3_1#10_34#7_2#3_1
1 3_1#3_1#3_1#3_1#10_37#7_3#4_1
1 3_1#3_1#3_1#3_1#10_38
1 3_1#3_1#3_1#3_1#10_42#3_1
1 3_1#3_1#3_1#3_1#10_51
1 3_1#3_1#3_1#3_1#10_51#7_6
1 3_1#3_1#3_1#3_1#10_55#4_1
1 3_1#3_1#3_1#3_1#10_56#DT16n150583#4_1
1 3_1#3_1#3_1#3_1#10_57#DT11a237
1 3_1#3_1#3_1#3_1#10_58#4_1
1 3_1#3_1#3_1#3_1#10_6#3_1
1 3_1#3_1#3_1#3_1#10_6#4_1#4_1
1 3_1#3_1#3_1#3_1#10_65
1 3_1#3_1#3_1#3_1#10_72#4_1
1 3_1#3_1#3_1#3_1#10_81#5_2
1 3_1#3_1#3_1#3_1#3_1#10_128#4_1
1 3_1#3_1#3_1#3_1#3_1#10_128#5_2#5_2
1 3_1#3_1#3_1#3_1#3_1#10_129#3_1
1 3_1#3_1#3_1#3_1#3_1#10_132#4_1
1 3_1#3_1#3_1#3_1#3_1#10_132#4_1#4_1#4_1
1 3_1#3_1#3_1#3_1#3_1#10_133#5_2
1 3_1#3_1#3_1#3_1#3_1#10_140#3_1
1 3_1#3_1#3_1#3_1#3_1#10_142#8_6#4_1
1 3_1#3_1#3_1#3_1#3_1#10_147
1 3_1#3_1#3_1#3_1#3_1#10_149
1 3_1#3_1#3_1#3_1#3_1#10_15#4_1
1 3_1#3_1#3_1#3_1#3_1#10_150#3_1
1 3_1#3_1#3_1#3_1#3_1#10_150#5_1#3_1
1 3_1#3_1#3_1#3_1#3_1#10_151
1 3_1#3_1#3_1#3_1#3_1#10_18#4_1
1 3_1#3_1#3_1#3_1#3_1#10_22#3_1
1 3_1#3_1#3_1#3_1#3_1#10_27#5_2
1 3_1#3_1#3_1#3_1#3_1#10_30#5_1
1 3_1#3_1#3_1#3_1#3_1#10_31
1 3_1#3_1#3_1#3_1#3_1#10_39#7_7
1 3_1#3_1#3_1#3_1#3_1#10_57#3_1
1 3_1#3_1#3_1#3_1#3_1#10_70#4_1
1 3_1#3_1#3_1#3_1#3_1#10_71
1 3_1#3_1#3_1#3_1#3_1#10_72
1 3_1#3_1#3_1#3_1#3_1#3_1#10_1#3_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#10_10#5_2#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#10_130#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#10_131#7_7
1 3_1#3_1#3_1#3_1#3_1#3_1#10_133#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#10_135
1 3_1#3_1#3_1#3_1#3_1#3_1#10_138#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#10_148#5_2
1 3_1#3_1#3_1#3_1#3_1#3_1#10_20
1 3_1#3_1#3_1#3_1#3_1#3_1#10_29
1 3_1#3_1#3_1#3_1#3_1#3_1#10_36
1 3_1#3_1#3_1#3_1#3_1#3_1#10_79#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#10_84#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#10_133
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#10_133#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#10_143#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#10_74
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#10_1#5_1
