1 -99
1 3_1
1 3_1#3_1
1 3_1#3_1#10_135#5_2
1 3_1#3_1#3_1#10_125#3_1
1 3_1#3_1#3_1#10_132#6_3#4_1
1 3_1#3_1#3_1#10_133
1 3_1#3_1#3_1#10_150#5_2#5_2#3_1
1 3_1#3_1#3_1#10_21
1 3_1#3_1#3_1#10_63#7_3#4_1#4_1
1 3_1#3_1#3_1#10_8#8_6#6_1
1 3_1#3_1#3_1#3_1#10_100#5_1
1 3_1#3_1#3_1#3_1#10_132#3_1
1 3_1#3_1#3_1#3_1#10_147#8_14#4_1
1 3_1#3_1#3_1#3_1#10_18#3_1
1 3_1#3_1#3_1#3_1#10_2#6_2#3_1
1 3_1#3_1#3_1#3_1#10_52#5_2
1 3_1#3_1#3_1#3_1#10_7#5_2
1 3_1#3_1#3_1#3_1#10_73
1 3_1#3_1#3_1#3_1#10_78#4_1#3_1
1 3_1#3_1#3_1#3_1#3_1#10_146#3_1
1 3_1#3_1#3_1#3_1#3_1#10_148#4_1
1 3_1#3_1#3_1#3_1#3_1#10_3#5_2#4_1#3_1
1 3_1#3_1#3_1#3_1#3_1#10_38#8_12#6_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#10_131#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#10_133#5_2#5_2
1 3_1#3_1#3_1#3_1#3_1#3_1#10_138
1 3_1#3_1#3_1#3_1#3_1#3_1#10_152#3_1#5_2
1 3_1#3_1#3_1#3_1#3_1#3_1#10_31#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#10_10
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#10_12#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#10_136#4_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#5_2
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_2#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#6_2
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#7_2
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#8_7
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#3_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#4_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#5_2#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#6_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#6_3#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#7_5#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#7_6#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1#3_1#5_2
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1#5_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1#5_2#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1#5_2#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1#6_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_2#3_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_2#6_2
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#6_3#5_2#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#7_3
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#7_5#5_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#8_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#8_20#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#8_21
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#9_15#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#9_27#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#DT11n50
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#10_155#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#10_37#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#3_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#3_1#7_3#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#4_1#4_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#5_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#5_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#5_2#4_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#5_2#4_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#7_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#4_1#9_9#5_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1#10_54#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1#4_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1#5_2#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1#6_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1#6_2#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_1#8_8#5_2
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_2#3_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_2#3_1#5_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_2#4_1#6_3#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_2#5_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_2#5_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_2#5_2#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_2#6_1#4_1#3_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_2#6_2#5_1#4_1
1 3_1#3_1#3_1#3_1#3_1#3_1#3_1#3_1#5_2#7_1#3_1
