10 2.20000000e-03 5.33333333e-04
15 4.15000000e-02 1.89883005e-03
20 1.19500000e-01 3.16315595e-03
25 1.08700000e-01 3.15541862e-03
30 3.42000000e-02 1.35646600e-03
35 3.20000000e-03 3.88730126e-04
40 1.00000000e-04 1.00000000e-04
45 0.00000000e+00 0.00000000e+00
50 0.00000000e+00 0.00000000e+00
