10 0.00000000e+00 0.00000000e+00
15 0.00000000e+00 0.00000000e+00
20 8.00000000e-04 4.16333200e-04
25 9.10000000e-03 7.06320670e-04
30 1.00000000e-01 2.92118697e-03
35 4.18100000e-01 4.60060383e-03
40 8.30100000e-01 2.74651294e-03
45 9.83500000e-01 1.40830868e-03
50 9.99900000e-01 1.00000000e-04
