1 10_12
1 10_129
1 10_13
1 10_131#3_1
1 10_135
1 10_136
1 10_137
1 10_137#4_1
1 10_138
1 10_140
1 10_154
1 10_2
1 10_23
1 10_34
1 10_42
1 10_44
1 10_54
1 10_55
1 10_59#3_1
1 10_6
1 10_7#3_1
1 10_76
1 3_1#10_132
1 3_1#10_135
1 3_1#10_137#4_1
1 3_1#10_31
1 3_1#10_4
1 3_1#3_1#10_126
1 3_1#3_1#10_127
1 3_1#3_1#10_135
1 3_1#3_1#10_143
1 3_1#3_1#3_1#3_1#7_3
1 3_1#3_1#6_2
1 3_1#3_1#9_42
1 3_1#3_1#9_48
1 3_1#4_1#3_1
1 3_1#4_1#5_2
1 3_1#5_1#4_1
1 3_1#5_2#3_1
1 3_1#5_2#5_2
1 3_1#6_1#4_1
1 3_1#6_2#3_1
1 3_1#6_2#4_1
1 3_1#6_3#4_1
1 3_1#8_16
1 3_1#8_19
1 3_1#8_20#8_21
1 3_1#8_3
1 3_1#8_5
1 3_1#8_8
1 3_1#9_18
1 3_1#9_43
1 3_1#DT???_>=17Crossings
1 3_1#DT11a145
1 3_1#DT11n66
1 3_1#DT12n78
1 4_1#5_2
1 4_1#6_2
1 4_1#6_2#3_1
1 4_1#DT11a59
1 5_1#5_1
1 5_1#5_2
1 5_1#6_2
1 5_1#6_3
1 5_1#7_5
1 5_1#8_4
1 5_1#9_7
1 5_2#5_1
1 5_2#5_1#3_1
1 5_2#5_2
1 5_2#5_2#6_2
1 5_2#6_2
1 5_2#DT15n16
1 6_1#4_1#4_1
1 6_2#3_1
1 6_2#4_1
1 6_3#4_1
1 7_2#4_1
1 7_3#5_2
1 7_4#5_2
1 7_5#3_1
1 7_6#5_1
1 8_1
1 8_11
1 8_13
1 8_14
1 8_2
1 8_2#5_2
1 8_4
1 8_5
1 8_9#4_1
1 9_10
1 9_12
1 9_14
1 9_15
1 9_20
1 9_21
1 9_27
1 9_32
1 9_43
1 9_43#4_1
1 9_44
1 9_5
1 9_8#4_1
1 DT???_>=17Crossings
1 DT11a22
1 DT11a56
1 DT11n117
1 DT11n131
1 DT11n19
1 DT11n20
1 DT11n24
1 DT11n28
1 DT11n51
1 DT11n61
1 DT11n62#3_1
1 DT11n71
1 DT11n80
1 DT11n95
1 DT12a179
1 DT12a744
1 DT12n242
1 DT12n369
1 DT12n551
1 DT12n721
1 DT13a39
1 DT13n2251
1 DT13n2882
1 DT14a7435
1 DT14n14357
1 DT14n14939
1 DT14n2561
1 DT14n5529
1 DT14n7865
1 DT15n115883
1 DT15n20993
1 DT15n230
1 DT15n52993#4_1
1 DT15n55885#4_1
1 DT15n81984
1 DT16n159542
1 DT16n262078
1 DT16n491002
2 10_59
2 3_1#5_2#4_1
2 3_1#7_1
2 3_1#7_4
2 3_1#7_5
2 3_1#8_1
2 3_1#8_20
2 5_1#3_1
2 7_6#4_1
2 8_10
2 8_7
2 9_46
2 DT11a356
2 DT11n118
3 3_1#3_1#4_1#3_1
3 3_1#3_1#5_1
3 3_1#3_1#6_1
3 3_1#4_1#4_1
3 3_1#5_1#6_1
3 3_1#7_3
3 3_1#7_7
3 4_1#3_1
3 5_2#3_1
3 8_12
3 8_21
4 3_1#8_21
4 4_1#4_1
4 6_1#3_1
4 7_7
4 8_19
4 8_8
5 3_1#6_3
5 3_1#7_2
5 3_1#7_6
5 5_2#4_1
5 7_4
6 5_1#4_1
6 7_1
8 8_20
9 7_3
11 3_1#6_2
11 7_2
12 3_1#3_1#5_2
12 3_1#6_1
12 7_5
16 7_6
20 3_1#5_1
25 3_1#3_1#4_1
25 6_3
36 3_1#3_1#3_1
42 6_2
45 6_1
53 3_1#5_2
85 5_1
128 3_1#4_1
190 5_2
341 4_1
415 3_1#3_1
2314 3_1
5925 0_1
